notice_year,item_std_code,company,product_name,rep_code,atc_code,rx_otc
2024,202003723,일성신약(주),큐빅신주350밀리그램(답토마이신),8806554045502,J01XX09,전문
2024,202007028,영진약품(주),답토주350밀리그램(답토마이신),8806424048602,J01XX09,전문
2024,202007027,영진약품(주),답토주500밀리그램(답토마이신),8806424048701,J01XX09,전문
2024,201902913,(주)펜믹스,답토신주350밀리그램(답토마이신),8806771007109,J01XX09,전문
2024,199704225,길리어드사이언스코리아 유한회사,암비솜주사(주사용리포좀화한암포테리신B),8806259000301,J02AA01,전문
2024,199304444,디케이에스에이치코리아(주),훈기존주사50밀리그램(주사용암포테리신비),8800555000904,J02AA01,전문
2024,200511062,한국화이자제약(주),디푸루칸건조시럽(플루코나졸),8806489001802,J02AC01,전문
2024,199806500,(주)한국얀센,스포라녹스액(이트라코나졸),8806469004502,J02AC02,전문
2024,200108818,한국화이자제약(주),브이펜드주사200밀리그람(보리코나졸)(주사용),8806489003707,J02AC03,전문
2024,200108817,한국화이자제약(주),브이펜드정200밀리그람(보리코나졸),8806489003509,J02AC03,전문
2024,200711475,한국엠에스디(주),녹사필현탁액(포사코나졸(미분화)),8806555013401,J02AC04,전문
2024,201502727,한국엠에스디(주),녹사필장용정100밀리그램(포사코나졸(미분화)),8806555019106,J02AC04,전문
2024,202000447,한국화이자제약(주),크레셈바캡슐100mg(이사부코나조늄황산염),8806489034503,J02AC05,전문
2024,202000446,한국화이자제약(주),크레셈바주200mg(이사부코나조늄황산염),8806489034404,J02AC05,전문
2024,200109144,한국엠에스디(주),칸시다스주70밀리그램(카스포펀진아세테이트),8806555003808,J02AX04,전문
2024,200109143,한국엠에스디(주),칸시다스주50밀리그램(카스포펀진아세테이트),8806555003709,J02AX04,전문
2024,202001388,삼천당제약(주),카스펀주70밀리그램(카스포펀진아세테이트),8806512054003,J02AX04,전문
2024,202001389,삼천당제약(주),카스펀주50밀리그램(카스포펀진아세테이트),8806512054102,J02AX04,전문
2024,200610730,한국아스텔라스제약(주),마이카민주사50밀리그램(미카펑긴나트륨),8806772000604,J02AX05,전문
2024,200806020,한국화이자제약(주),에락시스주100밀리그램(아니둘라펀진과당혼합물),8806489013102,J02AX06,전문
2024,196400099,동아에스티(주),크로세린캡슐250밀리그램(시클로세린)(수출명:Dong-ACycloserine250mg),8806425034109,J04AB01,전문
2024,200210173,갈더마코리아(주),로세릴크림(아모롤핀염산염),8806557001109,D01AE16,일반
2024,201207362,주식회사 제뉴원사이언스,로마릴크림(아모롤핀염산염),8806717036002,D01AE16,일반
2024,200501812,오스틴제약(주),다나핀크림(부테나핀염산염),8806543000802,D01AE23,일반
2024,199600443,(주)퍼슨,성광멸균바세린거즈(백색바셀린),8806574001700,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810002706,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003000,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003109,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810000603,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810000702,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810001006,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810001600,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810001907,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810000900,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810001709,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003604,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810001808,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003307,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003802,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810002607,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810002805,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003406,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003505,D02AC,일반
2024,200800378,큐앤큐팜(주),큐앤큐바셀린윤나거즈,8806810003208,D02AC,일반
2024,201801599,광동제약(주),다나큐아크림,8806418066100,D02AE51,일반
2024,201907451,(주)그린제약,아크원팁스왑액(살리실산),8806483013405,D02AF,일반
2024,200906062,(주)한국팜비오,페이론캡슐(아미노벤조산칼륨),8806599003802,D02BA01,전문
2024,202104462,(주)안트로젠,퀸셀(자가지방조직유래최소조작지방세포),8806720000908,D03,전문
2024,202106171,(주)바이오솔루션,케라힐(바솔자가피부유래각질세포),8806733000506,D03,전문
2024,202106170,(주)바이오솔루션,케라힐-알로(바솔동종피부유래각질세포),8806733000605,D03,전문
2024,202106210,테고사이언스(주),칼로덤(사람유래피부각질세포),8806736001203,D03,전문
2024,202106210,테고사이언스(주),칼로덤(사람유래피부각질세포),8806736000909,D03,전문
2024,202106197,테고사이언스(주),홀로덤(자기유래피부각질세포),8806736000701,D03,전문
2024,202106147,테고사이언스(주),로스미르(테고자가피부유래섬유아세포),8806736000800,D03,전문
2024,202106210,테고사이언스(주),칼로덤(사람유래피부각질세포),8806736001104,D03,전문
2024,199604959,(주)한도상사,미보(MEBO)연고,8806492000106,D03AX,일반
2024,201002496,(주)대웅제약,이지에프새살연고(재조합인간상피세포성장인자),8806416046609,D03AX,일반
2024,199700704,(주)대웅제약,이지에프외용액0.005%(재조합인간상피세포성장인자),8806416021200,D03AX,전문
2024,200511332,(주)동인제약,코네티비나겔(히알루론산나트륨),8800599000106,D03AX05,일반
2024,200603947,(주)동인제약,코네티비나거즈(히알루론산나트륨),8800599000205,D03AX05,일반
2024,199604632,고려제약(주),비아핀에멀젼(트롤아민),8806428008107,D03AX12,일반
2024,199300112,동국제약(주),마데카솔분말(센텔라정량추출물),8806534005403,D03AX14,일반
2024,202101213,동국제약(주),마데카솔겔(센텔라정량추출물),8806534048301,D03AX14,일반
2024,200808116,(주)대웅제약,피블라스트스프레이(트라페르민),8806416028308,D03AX15,전문
2024,202300708,(주)녹십자,써버쿨겔,8806436065109,D04AB,일반
2024,199304102,레오파마(유),다이보넥스연고(칼시포트리올),8806267000102,D05AX02,전문
2024,201607369,레오파마(유),엔스틸룸폼,8806267001000,D05AX52,전문
2024,200806769,(주)종근당,네오티가손캡슐10밀리그램(아시트레틴),8806433047801,D05BB02,전문
2024,200903973,동국제약(주),마데카솔케어연고,8806534016409,D06AX,일반
2024,200809293,신신제약(주),새사래첩부제(퓨시드산나트륨),8806438014600,D06AX01,일반
2024,198200011,신풍제약(주),신풍겐타마이신황산염크림,8806485024409,D06AX07,일반
2024,202107880,부광약품(주),오자넥스크림(오제녹사신),8806422045702,D06AX14,전문
2024,197500187,동화약품(주),실마진1%크림(설파디아진은)(수출명:EmzinCreamSilverSulfadiazine1%),8806427021305,D06BA01,전문
2024,200903988,태극제약(주),실버케어크림(설파디아진은),8806448036906,D06BA01,전문
2024,200301079,(주)동구바이오제약,메페드크림(마페니드아세트산염),8806573016200,D06BA03,전문
2024,201908697,주식회사 제뉴원사이언스,펜시비어크림(펜시클로버),8806717062704,D06BB06,전문
2024,200710217,동아에스티(주),알다라크림(이미퀴모드),8806425025107,D06BB10,전문
2024,199902024,(주)비씨월드제약,메로겔(메트로니다졸),8806531033904,D06BX01,전문
2024,200707403,제이더블유신약(주),락티손에이취씨현탁액2.5%(히드로코르티손),8806441001505,D07AA02,일반
2024,200808088,코오롱제약(주),포스터100/6에이치에프에이,8806703021807,R03AK08,전문
2024,201402919,(주)글락소스미스클라인,렐바200엘립타,8806500029303,R03AK10,전문
2024,201402920,(주)글락소스미스클라인,렐바100엘립타,8806500029402,R03AK10,전문
2024,201309961,한국먼디파마 유한회사,플루티폼흡입제125μg/5μg,8806780002904,R03AK11,전문
2024,202009235,한국노바티스(주),어택트라흡입용캡슐150/160마이크로그램,8806536033305,R03AK14,전문
2024,201403055,(주)글락소스미스클라인,아노로62.5엘립타,8806500029600,R03AL03,전문
2024,201402366,한국노바티스(주),조터나흡입용캡슐110/50마이크로그램,8806536024907,R03AL04,전문
2024,201501019,주식회사 에스피씨코리아,듀어클리어제뉴에어400/12마이크로그램,8800568000403,R03AL05,전문
2024,201506154,한국베링거인겔하임(주),바헬바레스피맷,8806535014909,R03AL06,전문
2024,201802022,(주)글락소스미스클라인,트렐리지엘립타,8806500031405,R03AL08,전문
2024,202203666,(주)글락소스미스클라인,트렐리지200엘립타흡입제,8806500032600,R03AL08,전문
2024,201906492,코오롱제약(주),트림보우흡입제100/6/12.5(베클로메타손디프로피오네이트포르모테롤푸마르산염수화물글리코피로니움브롬화물),8806703043502,R03AL09,전문
2024,202107369,한국아스트라제네카(주),브레즈트리에어로스피어흡입제160/7.2/5.0마이크로그램,8806507012506,R03AL11,전문
2024,202009237,한국노바티스(주),에너제어흡입용캡슐150/50/80마이크로그램,8806536033701,R03AL12,전문
2024,202009238,한국노바티스(주),에너제어흡입용캡슐150/50/160마이크로그램,8806536033602,R03AL12,전문
2024,199304434,한국아스트라제네카(주),풀미코트터부헬러200㎍/dose(부데소니드(미분화)),8806507006109,R03BA02,전문
2024,199403233,한국아스트라제네카(주),풀미코트레스퓰분무용현탁액0.5mg/2ml(부데소니드(미분화)),8806507005706,R03BA02,전문
2024,200100450,건일제약(주),풀미칸분무용현탁액(미분화부데소니드),8806468013604,R03BA02,전문
2024,199604661,(주)글락소스미스클라인,후릭소타이드디스커스250마이크로그램(플루티카손프로피오네이트(미분화)),8806500016808,R03BA05,전문
2024,199604660,(주)글락소스미스클라인,후릭소타이드디스커스100마이크로그램(플루티카손프로피오네이트(미분화)),8806500016709,R03BA05,전문
2024,200307778,(주)글락소스미스클라인,후릭소타이드주니어에보할러50마이크로그램(플루티카손프로피오네이트(미분화)),8806500017300,R03BA05,전문
2024,200704589,에스케이케미칼(주),알베스코흡입제80(시클레소니드),8806447049006,R03BA08,전문
2024,200704588,에스케이케미칼(주),알베스코흡입제160(시클레소니드),8806447048900,R03BA08,전문
2024,201606838,(주)글락소스미스클라인,아뉴이티200엘립타(플루티카손푸로에이트(미분화)),8806500031306,R03BA09,전문
2024,201606837,(주)글락소스미스클라인,아뉴이티100엘립타(플루티카손푸로에이트(미분화)),8806500031207,R03BA09,전문
2024,199304302,한국베링거인겔하임(주),아트로벤트흡입액유디비(이프라트로퓸브롬화물수화물),8806535006102,R03BB01,전문
2024,200600103,건일바이오팜(주),아벤트로흡입액(브롬화이프라트로피움일수화물),8800730000101,R03BB01,전문
2024,200209849,한국베링거인겔하임(주),스피리바흡입용캡슐(티오트로퓸브롬화물수화물),8806535005303,R03BB04,전문
2024,200209849,한국베링거인겔하임(주),스피리바흡입용캡슐(티오트로퓸브롬화물수화물),8806535005204,R03BB04,전문
2024,200811444,한국베링거인겔하임(주),스피리바레스피맷(티오트로퓸브롬화물수화물),8806535008601,R03BB04,전문
2024,201402911,주식회사 에스피씨코리아,에클리라제뉴에어400마이크로그램(아클리디니움브롬화물(미분화)),8800568000304,R03BB05,전문
2024,201504150,(주)글락소스미스클라인,인크루즈엘립타(유메클리디늄브롬화물),8806500030507,R03BB07,전문
2024,195700013,(주)제일제약,제일에페드린염산염주사액4%,8806505004602,R03CA02,전문
2024,195800018,대원제약(주),대원염산에페드린주사액[수출명:에린주사(에페드린염산염)(ErineInj.)],8806718007308,R03CA02,전문
2024,198902559,한국오츠카제약(주),메프친정(프로카테롤염산염수화물),8806499000406,R03CC08,전문
2024,198902560,한국오츠카제약(주),메프친정25마이크로그램(프로카테롤염산염수화물),8806499000505,R03CC08,전문
2024,199400505,(주)유한양행,밤벡정10mg(밤부테롤염산염),8806421005806,R03CC12,전문
2024,198600462,삼아제약(주),삼아아토크건조시럽(포르모테롤푸마르산염수화물),8806457006808,R03CC15,전문
2024,198600457,삼아제약(주),삼아아토크정(포르모테롤푸마르산염수화물)(수출명:삼아포르모테롤푸마르산염수화물정),8806457006907,R03CC15,전문
2024,199400670,삼아제약(주),삼아아토크정20마이크로그램(포르모테롤푸마르산염수화물)(수출명:삼아포르모테롤푸마르산염수화물정20마이크로그램),8806457007003,R03CC15,전문
2024,198801976,한미약품(주),암브로콜정(암브록솔클렌부테롤),8806435018403,R03CC63,전문
2024,201701042,현대약품(주),설포라제CR서방정(아세브로필린),8806420040709,R03DA,전문
2024,200302202,알보젠코리아(주),데오크레건조시럽20%(테오필린),8806526047008,R03DA04,전문
2024,199800976,알보젠코리아(주),테올란비서방캡슐200밀리그램(테오필린),8806526013706,R03DA04,전문
2024,199800979,알보젠코리아(주),테올란비서방캡슐100밀리그램(테오필린),8806526013607,R03DA04,전문
2024,197000102,대원제약(주),대원아미노필린정(아미노필린수화물),8806718005106,R03DA05,전문
2024,200102995,(주)휴온스,휴온스아미노필린주사액,8806706032602,R03DA05,전문
2024,200805990,안국약품(주),애니코프캡슐300밀리그램(테오브로민),8806502029707,R03DA07,전문
2024,200710105,대화제약(주),렉시핀정(독소필린),8806456008308,R03DA11,전문
2024,200101732,부광약품(주),액시마정(독소필린),8806422015408,R03DA11,전문
2024,202301421,명인제약(주),펠로오디정20밀리그램(메만틴염산염),8806519053009,N06DX01,전문
2024,200308323,한국룬드벡(주),에빅사액(메만틴염산염),8806680000307,N06DX01,전문
2024,201706583,환인제약(주),환인메만틴오디정5밀리그램(메만틴염산염),8806572031808,N06DX01,전문
2024,201706584,환인제약(주),환인메만틴오디정10밀리그램(메만틴염산염),8806572031907,N06DX01,전문
2024,199000274,대한약품공업(주),대한네오스티그민메틸황산염주사액,8806451005500,N07AA01,전문
2024,199000591,(주)제일제약,제일제약네오스티그민메틸황산염주,8806505005500,N07AA01,전문
2024,199902012,고려제약(주),메스티논정(피리도스티그민브롬화물),8806428005809,N07AA02,전문
2024,199806333,한국에자이(주),살라겐정(필로카르핀염산염),8806211000400,N07AX01,전문
2024,200807208,(주)씨티씨바이오,필로겐정(필로카르핀염산염),8806695009500,N07AX01,전문
2024,201605455,명문제약(주),뉴라렌주(콜린알포세레이트),8806498070301,N07AX02,전문
2024,200703932,한국존슨앤드존슨판매(유),니코레트껌4밀리그람(니코틴)(쿨민트향),8806723000202,N07BA01,일반
2024,200703926,한국존슨앤드존슨판매(유),니코레트껌2밀리그람(니코틴)(쿨민트향),8806723000103,N07BA01,일반
2024,200511037,헤일리온코리아 주식회사,니코틴엘로젠즈민트향트로키1밀리그램(니코틴타르타르산염수화물),8800516001803,N07BA01,일반
2024,200603856,헤일리온코리아 주식회사,니코틴엘껌2밀리그램(니코틴),8800516001902,N07BA01,일반
2024,201504059,신일제약(주),니코에이껌(니코틴폴라크릴렉스),8806538050706,N07BA01,일반
2024,200501241,환인제약(주),환인아캄프로세이트정(아캄프로세이트칼슘),8806572010407,N07BB03,전문
2024,201900645,명인제약(주),명인아캄프로세이트정333mg(아캄프로세이트칼슘),8806519047404,N07BB03,전문
2024,201402276,주식회사큐엘파마,마이그리진정(신나리진),8806734003001,N07CA02,전문
2024,200307980,(주)한국유니팜,알레버트정,8806858001105,N07CA52,전문
2024,201207688,주식회사큐엘파마,에르버트정,8806734002301,N07CA52,전문
2024,201500638,에이치엘비제약(주),씨트렐린구강붕해정5밀리그램(탈티렐린수화물),8806473030207,N07XX,전문
2024,200805962,(주)사노피-아벤티스코리아,리루텍정(리루졸),8806520002201,N07XX02,전문
2024,202202295,에스케이케미칼(주),테글루틱현탁액(리루졸),8806447049501,N07XX02,전문
2024,201404976,(주)유영제약,유리텍정(리루졸),8806482038409,N07XX02,전문
2024,201402784,(주)삼오제약,삼오팜프리딘서방정10밀리그램(팜프리딘),8806597009509,N07XX07,전문
2024,201502560,한국화이자제약(주),빈다켈캡슐20밀리그램(타파미디스메글루민염),8806489029103,N07XX08,전문
2024,202005887,한국화이자제약(주),빈다맥스캡슐61밀리그램(타파미디스),8806489035104,N07XX08,전문
2024,202009335,미쓰비시다나베파마코리아 주식회사,와킥스필름코팅정20밀리그램(피톨리산트염산염),8806533011702,N07XX11,전문
2024,202009336,미쓰비시다나베파마코리아 주식회사,와킥스필름코팅정5밀리그램(피톨리산트염산염),8806533011603,N07XX11,전문
2024,201508336,미쓰비시다나베파마코리아 주식회사,라디컷주30mg(에다라본),8806533010002,N07XX14,전문
2024,196500004,에이치케이이노엔(주),후라시닐정(메트로니다졸),8806400027607,P01AB01,전문
2024,197400345,신일제약(주),티니다진정(티니다졸),8806538026404,P01AB02,전문
2024,197800390,신일제약(주),티니다진정500밀리그램(티니다졸),8806538026503,P01AB02,전문
2024,199901136,명인제약(주),비바퀸정(프리마퀸인산염),8806519012402,P01BA03,전문
2024,200209639,(주)글락소스미스클라인,말라론정,8806500003303,P01BB51,전문
2024,199604708,디케이에스에이치코리아(주),라리암정250밀리그램(메플로퀸염산염),8800555000409,P01BC02,전문
2024,201105366,신풍제약(주),피라맥스정(수출명:PyramaxfilmcoatedtabletsARPYCOMfilmcoatedtablets),8806485066003,P01BF06,전문
2024,201602737,신풍제약(주),피라맥스과립,8806485076200,P01BF06,전문
2024,200009199,한국화이자제약(주),화이자펜타미딘이세티온산염주300mg,8806489030208,P01CX01,전문
2024,198300002,신풍제약(주),디스토시드정(프라지콴텔)군납명:프라지콴텔정,8806485003404,P02BA01,전문
2024,199400833,태극제약(주),훌벤현탁액(플루벤다졸),8806448032106,P02CA05,일반
2024,199300228,(주)종근당,젤콤현탁액(플루벤다졸),8806433025304,P02CA05,일반
2024,199400891,일양약품(주),알콤정(플루벤다졸),8806417011507,P02CA05,일반
2024,198800154,(주)종근당,젤콤정(플루벤다졸),8806433025205,P02CA05,일반
2024,201507643,(주)대웅제약,오메크린크림(퍼메트린),8806416059906,P03AC04,전문
2024,201905706,신신제약(주),신신퍼메트린크림,8806438030402,P03AC04,전문
2024,200702008,태극제약(주),감마린디액,8806448000600,P03AC51,일반
2024,200607886,신신제약(주),라이센드플러스액,8806438000801,P03AC51,일반
2024,197400416,(주)녹십자,유락신연고(크로타미톤),8806436014008,P03AX,일반
2024,200905677,태극제약(주),타미락신연고(크로타미톤),8806448039204,P03AX,일반
2024,200102641,제이더블유신약(주),제이더블유신약페닐에프린액(페닐레프린염산염),8806441006500,R01AA04,일반
2024,201101902,태극제약(주),시네프린나잘액0.5%(페닐레프린염산염),8806448045304,R01AA04,일반
2024,201907005,동아제약(주),노즈원큐나잘스프레이(무향멘톨향),8806265015504,R01AB06,일반
2024,202301363,(주)종근당,모드알레나잘스프레이,8806433093907,R01AB07,일반
2024,199301718,부광약품(주),아젭틴비액(아젤라스틴염산염),8806422014609,R01AC03,전문
2024,202000400,한국다이이찌산쿄주식회사,탈리제정10밀리그램(미로가발린베실산염),8806809002601,N02BF03,전문
2024,202000399,한국다이이찌산쿄주식회사,탈리제정15밀리그램(미로가발린베실산염),8806809002502,N02BF03,전문
2024,202000402,한국다이이찌산쿄주식회사,탈리제정2.5밀리그램(미로가발린베실산염),8806809002809,N02BF03,전문
2024,201205549,(주)한국팜비오,올페인캡슐(네포팜염산염),8806599006407,N02BG06,전문
2024,199602669,지엘파마(주),크래밍정(수출명:MigralTab.),8806497008909,N02CA52,전문
2024,199906868,(주)글락소스미스클라인,나라믹정2.5밀리그램(나라트립탄염산염),8806500000906,N02CC02,전문
2024,202106983,(주)유유제약,나그란구강붕해정2.5밀리그램(나라트립탄염산염),8806445033007,N02CC02,전문
2024,199907046,한국아스트라제네카(주),조믹정2.5밀리그램(졸미트립탄),8806507004709,N02CC03,전문
2024,200802188,(주)유한양행,알모그란정(알모트립탄말산염),8806421011005,N02CC05,전문
2024,200903830,에스케이케미칼(주),미가드정2.5밀리그램(프로바트립탄숙신산염일수화물),8806447033104,N02CC07,전문
2024,202201945,일동제약(주),레이보우정50밀리그램(라스미디탄헤미숙신산염),8806429066700,N02CC08,전문
2024,202201946,일동제약(주),레이보우정100밀리그램(라스미디탄헤미숙신산염),8806429066601,N02CC08,전문
2024,201906308,한국릴리(유),앰겔러티120밀리그램/밀리리터프리필드펜주(갈카네주맙유전자재조합),8806708012008,N02CD02,전문
2024,202105576,주식회사 한독테바,아조비오토인젝터주(프레마네주맙유전자재조합),8806269009509,N02CD03,전문
2024,202105577,주식회사 한독테바,아조비프리필드시린지주(프레마네주맙유전자재조합),8806269009400,N02CD03,전문
2024,197000212,하나제약(주),하나페노바르비탈정,8806578028703,N03AA02,전문
2024,198401383,(주)제일제약,제일페노바르비탈주사액(페노바르비탈나트륨),8806505008402,N03AA02,전문
2024,198000160,(주)대웅제약,대웅프리미돈정,8806416010600,N03AA03,전문
2024,197500285,환인제약(주),환인히단토인정(페니토인),8806572011206,N03AB02,전문
2024,198500605,명인제약(주),명인페니토인정100밀리그램,8806519009105,N03AB02,전문
2024,198100305,삼진제약(주),삼진페니토인나트륨주사100밀리그램,8806478011201,N03AB02,전문
2024,197000104,부광약품(주),부광페니토인캡슐100밀리그램,8806422010700,N03AB02,전문
2024,200806793,한림제약(주),쎄레빅스주사(포스페니토인나트륨),8806453040400,N03AB05,전문
2024,200806793,한림제약(주),쎄레빅스주사(포스페니토인나트륨),8806453040301,N03AB05,전문
2024,201200246,영풍제약(주),자론티연질캡슐(에토숙시미드),8806619040404,N03AD01,전문
2024,201400403,환인제약(주),환인클로나제팜정0.5밀리그램,8806572026903,N03AE01,전문
2024,200610884,(주)종근당,리보트릴정(클로나제팜),8806433088002,N03AE01,전문
2024,200307816,한국노바티스(주),테그레톨정200밀리그램(카르바마제핀),8806536011303,N03AF01,전문
2024,200307818,한국노바티스(주),테그레톨시럽2%(카르바마제핀),8806536011105,N03AF01,전문
2024,198500634,명인제약(주),카마제핀정(카르바마제핀),8806519018602,N03AF01,전문
2024,200611514,한국노바티스(주),트리렙탈현탁액6%(옥스카르바제핀),8806536011709,N03AF02,전문
2024,200905915,(주)한독,이노베론필름코팅정400mg(루피나미드),8806521053103,N03AF03,전문
2024,200905916,(주)한독,이노베론필름코팅정200mg(루피나미드),8806521053202,N03AF03,전문
2024,202007717,환인제약(주),제비닉스정200밀리그램(에슬리카르바제핀아세테이트(미분화)),8806572037107,N03AF04,전문
2024,202007718,환인제약(주),제비닉스정800밀리그램(에슬리카르바제핀아세테이트(미분화)),8806572037206,N03AF04,전문
2024,199504171,한국애보트 유한회사,데파코트스프링클캡슐(디발프로엑스나트륨),8806442001009,N03AG01,전문
2024,198000301,삼진제약(주),에필람정(발프로산나트륨),8806478017203,N03AG01,전문
2024,200001939,부광약품(주),오르필시럽(발프로산나트륨),8806422017303,N03AG01,전문
2024,200001457,명인제약(주),프로막정500밀리그램(발프로산마그네슘),8806519023903,N03AG01,전문
2024,201004349,명인제약(주),프로막정300밀리그램(발프로산마그네슘),8806519033100,N03AG01,전문
2024,200001458,명인제약(주),프로막정200밀리그램(발프로산마그네슘),8806519023804,N03AG01,전문
2024,199801023,(주)한독,사브릴정500밀리그램(비가바트린),8806521004808,N03AG04,전문
2024,201706474,에스케이케미칼(주),큐덱시서방캡슐50밀리그램(토피라메이트),8806447045503,N03AX11,전문
2024,201706471,에스케이케미칼(주),큐덱시서방캡슐100밀리그램(토피라메이트),8806447045206,N03AX11,전문
2024,201706472,에스케이케미칼(주),큐덱시서방캡슐200밀리그램(토피라메이트),8806447045305,N03AX11,전문
2024,201706473,에스케이케미칼(주),큐덱시서방캡슐25밀리그램(토피라메이트),8806447045404,N03AX11,전문
2024,200703693,한국유씨비제약(주),케프라액(레비티라세탐),8806541001306,N03AX14,전문
2024,201309922,명인제약(주),큐팜액(레비티라세탐),8806519038907,N03AX14,전문
2024,199000165,동아에스티(주),엑세그란정(조니사미드),8806425008209,N03AX15,전문
2024,201901941,에스케이케미칼(주),빔스크주(라코사미드),8806447047002,N03AX18,전문
2024,201504773,한국에자이(주),파이콤파필름코팅정10밀리그램(페람파넬),8806211001100,N03AX22,전문
2024,201504772,한국에자이(주),파이콤파필름코팅정8밀리그램(페람파넬),8806211001001,N03AX22,전문
2024,201504771,한국에자이(주),파이콤파필름코팅정6밀리그램(페람파넬),8806211000806,N03AX22,전문
2024,201801233,(주)프레제니우스메디칼케어코리아,벨포로츄어블정(수크로제이철옥시수산화물),8806643006209,V03AE05,전문
2024,202201885,한국쿄와기린(주),네폭실캡슐500mg(구연산제이철수화물),8806663004001,V03AE08,전문
2024,199304085,부광약품(주),유로미텍산주(메스나),8806422018201,V03AF01,전문
2024,200704949,클리니젠코리아 유한회사,카디옥산주500밀리그램(덱스라족산),8800761000101,V03AF02,전문
2024,199907236,한국화이자제약(주),화이자류코보린주(폴리네이트칼슘),8806489030000,V03AF03,전문
2024,198600880,삼진제약(주),페르본주사(폴리네이트칼슘),8806478024706,V03AF03,전문
2024,201101492,삼진제약(주),페르본주사1%(폴리네이트칼슘),8806478035207,V03AF03,전문
2024,201101492,삼진제약(주),페르본주사1%(폴리네이트칼슘),8806478035405,V03AF03,전문
2024,201101492,삼진제약(주),페르본주사1%(폴리네이트칼슘),8806478035504,V03AF03,전문
2024,201101492,삼진제약(주),페르본주사1%(폴리네이트칼슘),8806478035108,V03AF03,전문
2024,198901292,삼진제약(주),페르본주사15밀리그람(폴리네이트칼슘),8806478024904,V03AF03,전문
2024,199001320,삼진제약(주),페르본주사100밀리그람(폴리네이트칼슘),8806478024805,V03AF03,전문
2024,199301651,삼진제약(주),페르본주사30밀리그람(폴리네이트칼슘),8806478025000,V03AF03,전문
2024,199301652,삼진제약(주),페르본주사50밀리그람(폴리네이트칼슘),8806478025109,V03AF03,전문
2024,199101470,한국유나이티드제약(주),나이린주10mg/mL(폴리네이트칼슘)(수출명:KunyrinInjection50mgKunyrinInj.30mg/3mLLitacorInj.50mg/5mL),8806443000902,V03AF03,전문
2024,201101492,삼진제약(주),페르본주사1%(폴리네이트칼슘),8806478035306,V03AF03,전문
2024,199001319,삼진제약(주),페르본정(폴리네이트칼슘),8806478024607,V03AF03,전문
2024,199101470,한국유나이티드제약(주),나이린주10mg/mL(폴리네이트칼슘)(수출명:KunyrinInjection50mgKunyrinInj.30mg/3mLLitacorInj.50mg/5mL),8806443091603,V03AF03,전문
2024,201103168,명문제약(주),로이코소듐주5%(폴리네이트나트륨),8806498053403,V03AF06,전문
2024,201103168,명문제약(주),로이코소듐주5%(폴리네이트나트륨),8806498061101,V03AF06,전문
2024,200603896,(주)사노피-아벤티스코리아,패스터텍주1.5밀리그램(라스부리카제),8806520005509,V03AF07,전문
2024,202104681,한국노바티스(주),리사케어주,8806536034302,V03AF11,전문
2024,202107133,에스케이케미칼(주),레밋치구강붕해정2.5마이크로그램(날푸라핀염산염),8806447049105,V03AX02,전문
2024,199903135,(주)태준제약,디아솔에스액(포도당),8806501001407,V04CA02,전문
2024,200711320,맥널티제약(주),글루오렌지100액(포도당),8806415000107,V04CA02,전문
2024,200706358,(주)엑세스파마,튜베르쿨린피피디AJV(정제튜베르쿨린(PPD)),8806731000102,V04CF01,전문
2024,200101716,한국유나이티드제약(주),카르민주0.8%(인디고카르민),8806443038509,V04CH02,전문
2024,201210157,(주)사노피-아벤티스코리아,타이로젠주(티로트로핀알파),8806520012903,V04CJ01,전문
2024,199300103,신풍제약(주),세레브렌주(프로티렐린타르타르산염수화물),8806485015407,V04CJ02,전문
2024,199704510,(주)원메디칼,치료용알러젠추출물주사,8806833000307,V04CL,전문
