ingredient,product_name,indication,report_type,report_date,era
메벤다졸,버미드500밀리그람정(메벤다졸)(수출명:파맥스500밀리그람정),나정,공급중단,2016-11-16,~2022-12-31
파리칼시톨,젬플라주2마이크로그램(앰플)(파리칼시톨),용액주사제,공급중단,2016-11-14,~2022-12-31
"아프로티닌,염화칼슘이수화물,봉합단백 중 피브리노겐,사람트롬빈",티씰,밀폐제용용액제,공급부족,2016-11-02,~2022-12-31
"아프로티닌,염화칼슘이수화물,봉합단백 중 피브리노겐,사람트롬빈",티씰,밀폐제용용액제,공급부족,2016-11-02,~2022-12-31
트롤아민,비아핀에멀젼(트롤아민),피부크림제,공급부족,2016-10-31,~2022-12-31
"히드로클로로티아지드,메토프롤롤타르타르산염",유한베타자이드정,나정,공급중단,2016-10-28,~2022-12-31
에녹사신수화물,비마르크정100밀리그램(에녹사신수화물),필름코팅정,공급중단,2016-10-24,~2022-12-31
로페라미드옥시드수화물,아레스탈정(로페라미드옥시드수화물),나정,공급중단,2016-10-21,~2022-12-31
프로필치오우라실,삼남프로필치오우라실정,나정,공급중단,2016-10-19,~2022-12-31
레보티록신나트륨수화물,엘지로이드정(레보티록신나트륨수화물),나정,공급중단,2016-10-19,~2022-12-31
염산피폭솔란,포피란정(염산피폭솔란),나정,공급중단,2016-10-18,~2022-12-31
펜토바르비탈나트륨,엔토발주100밀리그램(펜토바르비탈나트륨),용액주사제,공급중단,2016-10-14,~2022-12-31
"주사침,페그인터페론알파-2b(유전자재조합) (숙주세포: E. coli K-12, 벡터: KMAC-43)","페그인트론 클리어클릭 주사 150마이크로그램(페그인터페론 알파-2b, 유전자재조합)",용액용동결건조분말주사제,공급중단,2016-10-12,~2022-12-31
"주사침,페그인터페론알파-2b(유전자재조합) (숙주세포: E. coli K-12, 벡터: KMAC-43)","페그인트론 클리어클릭 주사 120마이크로그램(페그인터페론 알파-2b, 유전자재조합)",용액용동결건조분말주사제,공급중단,2016-10-12,~2022-12-31
"주사침,페그인터페론알파-2b(유전자재조합) (숙주세포: E. coli K-12, 벡터: KMAC-43)","페그인트론 클리어클릭 주사 80마이크로그램(페그인터페론 알파-2b, 유전자재조합)",용액용동결건조분말주사제,공급중단,2016-10-12,~2022-12-31
토포테칸염산염,하이캄틴경질캡슐0.25밀리그램(토포테칸염산염),젤라틴코팅성경질캡슐제,공급중단,2016-10-11,~2022-12-31
토포테칸염산염,하이캄틴경질캡슐1밀리그램(토포테칸염산염),젤라틴코팅성경질캡슐제,공급중단,2016-10-11,~2022-12-31
"염산프로구아닐,아토바쿠온",말라론정,필름코팅정,공급부족,2016-09-20,~2022-12-31
메타졸아미드,"메조민정(메타졸아미드)
(수출명:MENZOMI Tablet)",나정,공급중단,2016-08-31,~2022-12-31
세프티부텐수화물,세프템캡슐200밀리그램(세프티부텐수화물),"경질캡슐제, 산제",공급중단,2016-08-30,~2022-12-31
히스티딘아연이수화물,징키스틴캡슐(히스티딘아연이수화물),"경질캡슐제, 산제",공급중단,2016-08-29,~2022-12-31
데페록사민메실레이트,데스훼랄주사500밀리그람(데페록사민메실산염),용액용분말주사제,공급중단,2016-08-22,~2022-12-31
압식시맙,리오프로주(압식시맙),용액주사제,공급중단,2016-08-01,~2022-12-31
트롬빈,이연트롬빈동결건조분말5000단위,용액용동결건조분말주사제,공급부족,2016-07-22,~2022-12-31
리멕솔론,벡솔1%점안액(리멕솔론),현탁액점안제,공급중단,2016-07-13,~2022-12-31
프라노프로펜,프로이펜점안액(프라노프로펜),점안용액제,공급중단,2016-07-08,~2022-12-31
다나졸,영풍다나졸캡슐(수출용),"경질캡슐제, 산제",공급중단,2016-07-08,~2022-12-31
히드록시진염산염,유시락스정10밀리그램(히드록시진염산염),나정,공급부족,2016-06-24,~2022-12-31
피페라실린나트륨,"아코펙스주2그람(주사용피페라실린나트륨)(수출명:피실리안트주2그람,아루카베민2그람,프란진2그람,타이페라실린2그람))",용액용분말주사제,공급중단,2016-06-08,~2022-12-31
프레드니손,로도트라서방정5밀리그램(프레드니손),서방정,공급중단,2016-05-30,~2022-12-31
설포살리실산에코나졸,에세리움크림(설포살리실산에코나졸),피부크림제,공급중단,2016-05-24,~2022-12-31
부데소니드,유한풀미코트비액32마이크로그람(부데소니드),,공급중단,2016-05-19,~2022-12-31
부틸스코폴라민브롬화물,부스코판주사액(브롬화부틸스코폴라민),용액주사제,공급중단,2016-04-29,~2022-12-31
리오티로닌나트륨,테트로닌정(리오티로닌나트륨),나정,공급중단,2016-04-28,~2022-12-31
세프티부텐수화물,세프템건조시럽(세프티부텐수화물),"건조시럽제, 산제",공급중단,2016-04-19,~2022-12-31
프라노프로펜,코프란스시럽7.5mg(프라노프로펜),액상시럽제,공급중단,2016-04-15,~2022-12-31
합성연어칼시토닌(살카토닌),마야칼식주50(살카토닌),용액주사제,공급중단,2016-03-23,~2022-12-31
덱사메타손,덱사소론정0.75밀리그람(덱사메타손),나정,공급중단,2016-03-11,~2022-12-31
트롤아민,비아핀에멀젼(트롤아민),피부크림제,공급부족,2016-03-10,~2022-12-31
니티시논,"오르파딘캡슐2밀리그램,5밀리그램,10밀리그램(니티시논)","경질캡슐제, 산제",공급중단,2016-02-29,~2022-12-31
모엑시프릴염산염,유니바스크정7.5밀리그램(모엑시프릴염산염),필름코팅정,공급중단,2016-02-26,~2022-12-31
이옥사글린산,헥사브릭스320주사(이옥사글린산),용액주사제,공급중단,2016-02-26,~2022-12-31
팔리퍼민,케피반스주(팔리퍼민),용액용동결건조분말주사제,공급중단,2016-02-26,~2022-12-31
모엑시프릴염산염,유니바스크정15밀리그램(모엑시프릴염산염),필름코팅정,공급중단,2016-02-26,~2022-12-31
알러젠추출물,슬릿원설하액(알러젠추출물),경구용액제,공급중단,2016-02-25,~2022-12-31
"디프테리아톡소이드(디프테리아 Park-Williams No.8주),불활화한정제백일해방어항원(백일해균도하마1상주),파상풍톡소이드(파상풍균 Harvard주)","엘지디티에이피백신주(흡착디프테리아,파상풍톡소이드및정제백일해혼합백신)",현탁액주사제,공급중단,2016-02-24,~2022-12-31
"탄산마그네슘,시트르산",엔터놀액,경구용액제,공급중단,2016-02-24,~2022-12-31
카페인무수물,세프카주(카페인시트르산염),용액주사제,공급중단,2016-01-28,~2022-12-31
프레드니솔론아세테이트,프레드포르테점안액(프레드니솔론아세테이트),현탁액점안제,공급부족,2016-01-27,~2022-12-31
페노바르비탈나트륨,대원루미날주사액(주사용페노바르비탈나트륨)(수출명:루미돈주사액),용액주사제,공급중단,2016-01-07,~2022-12-31
페노테롤브롬화수소산염,베로텍정(페노테롤브롬화수소산염),나정,공급중단,2016-01-05,~2022-12-31
"옥시테트라사이클린염산염,폴리믹신B황산염",테라마이신안연고,안연고제,공급부족,2016-01-05,~2022-12-31
하마메리스엑스(2.5:1),렉센연고(하마메리스엑스),피부연고제,공급중단,2015-12-28,~2022-12-31
"황산네오마이신,치메로살,염산테트라카인,디설피람,벤조카인,염화코발트,클로르퀴날돌,신남알데히드,콜로포니,신나밀알콜,쿼터늄-15,황산니켈,게라니올,이소유게놀,케톤CG,클리오퀴놀,파라페닐렌디아민,유게놀,파라히드록시안식향산메칠,파라히드록시안식향산부틸,파라히드록시안식향산에칠,파라히드록시안식향산프로필,페루발삼,울알코올,중크롬산칼륨,α-아밀신남알데히드,히드록시시트로넬랄,참나무이끼,에폭시수지,에칠렌디아민디히드로클로라이드,p-tert부틸페놀포름알데히드수지,파라히드록시안식향산벤질,디페닐구아니딘,디에칠디치오카르바민산아연,디부틸디치오카르바민산아연,N-이소프로필-N'-페닐파라페닐렌디아민,N,N'-디페닐파라페닐렌디아민,N-시클로헥실-N'-페닐파라페닐렌디아민,메르캅토벤조치아졸,N-히드록시메칠숙신이미드,모르포닐메르캅토벤조치아졸,N-시클로헥실벤조치아질설펜아미드,디벤조치아질디설피드,테트라메칠치우람모노설파이드,테트라메칠치우람디설파이드,디펜타메칠렌치우람디설파이드,염산디부카인",트루테스트,경구용현탁액제,공급중단,2015-12-23,~2022-12-31
모엑시프릴염산염,유니바스크정7.5밀리그램(모엑시프릴염산염),필름코팅정,공급부족,2015-12-18,~2022-12-31
모엑시프릴염산염,유니바스크정15밀리그램(모엑시프릴염산염),필름코팅정,공급부족,2015-12-18,~2022-12-31
헤모필루스인플루엔자비형균협막다당류(PRP)와파상풍톡소이드의접합체(균주: Haemophilus influenzae b type 20752),히베릭스주(헤모필루스인플루엔자비형파상풍톡소이드접합백신),용액용동결건조분말주사제,공급중단,2015-12-08,~2022-12-31
에스트로피페이트,에스젠질크림(에스트로피페이트)(수출용),질용크림제,공급중단,2015-12-04,~2022-12-31
스코폴라민,어린이키미테패취(스코폴라민)(8-15세용)(수출명:兒童用可彌特止暈貼濟),서방성경피흡수제,공급중단,2015-12-04,~2022-12-31
구아이페네신,페나투신캡슐200밀리그람(구아이페네신),"경질캡슐제, 산제",공급중단,2015-12-04,~2022-12-31
염산날부핀,대원염산날부핀주사액10밀리그람(수출명:나핀주사액(염산날부핀)(NaphineInj.),용액주사제,공급중단,2015-11-18,~2022-12-31
아메지늄메틸황산염,리스믹정(아메지늄메틸황산염),나정,공급중단,2015-11-13,~2022-12-31
히드록시진염산염,유시락스정10밀리그램(히드록시진염산염),나정,공급부족,2015-10-28,~2022-12-31
티자니딘염산염,실다루드정1밀리그램(티자니딘염산염),나정,공급중단,2015-10-23,~2022-12-31
인난포자극호르몬,"폴리몬주(유로폴리트로핀)(수출명:엘지폴리몬주,포뷸란주)",용액용동결건조분말주사제,공급중단,2015-10-19,~2022-12-31
브롬페낙나트륨수화물,브로낙점안액(브롬페낙나트륨수화물),점안용액제,공급중단,2015-10-01,~2022-12-31
폴리비닐알코올,리퀴필름점안액(폴리비닐알코올),점안용액제,공급중단,2015-09-30,~2022-12-31
레바프라잔염산염,레바넥스정100밀리그램(레바프라잔염산염),필름코팅정,공급중단,2015-09-24,~2022-12-31
글라티라머아세트산염,코팍손프리필드주20mg/1ml(글라티라머아세트산염),용액주사제,공급중단,2015-09-24,~2022-12-31
산화마그네슘,쟌크린정500mg(산화마그네슘),나정,공급중단,2015-09-17,~2022-12-31
황산바륨,이지에스비현탁액(황산바륨),경구용현탁액제,공급중단,2015-09-17,~2022-12-31
스피카에유,"엑스판연질캅셀(스피카에유)(수출명:까쉘스톱연질캅셀,유니메덱스판연질캅셀)","연질캡슐제, 액상",공급중단,2015-09-14,~2022-12-31
스피카에유,이펙탄연질캅셀(스피카에유),"연질캡슐제, 액상",공급중단,2015-09-14,~2022-12-31
도큐세이트나트륨,그린모닝연질캡슐(도큐세이트나트륨),"연질캡슐제, 액상",공급중단,2015-09-04,~2022-12-31
베타메타손발레레이트,바롤액(베타메타손발레레이트),경구용액제,공급중단,2015-08-31,~2022-12-31
티오콜키코시드,무코나캡슐(티오콜키코시드)(수출용),"경질캡슐제, 산제",공급중단,2015-08-31,~2022-12-31
"캅토프릴,히드로클로로티아지드",캅토시드정50/25밀리그람,나정,공급중단,2015-08-31,~2022-12-31
졸레드론산일수화물,조메타주사액4밀리그램/5밀리리터(졸레드론산일수화물),용액주사제,공급중단,2015-08-27,~2022-12-31
메나테트레논,글라케이연질캡슐(메나테트레논),"연질캡슐제, 액상",공급중단,2015-08-27,~2022-12-31
염화옥시부티닌,오부틴정(염화옥시부티닌),나정,공급중단,2015-08-26,~2022-12-31
리다미딘염산염,리다민캡슐(리다미딘염산염),"경질캡슐제, 산제",공급중단,2015-08-12,~2022-12-31
실로도신,트루패스캡슐4밀리그램(실로도신),"경질캡슐제, 과립제",공급중단,2015-07-30,~2022-12-31
세벨라머염산염,레나젤정800(세벨라머염산염),필름코팅정,공급중단,2015-07-29,~2022-12-31
니트로글리세린용액,니트로제식연고0.2%(니트로글리세린용액),피부연고제,공급중단,2015-07-24,~2022-12-31
"불활화 폴리오 바이러스제2형(균주명:MEF-1주),파상풍톡소이드(균주명:Massachusetts주),디프테리아톡소이드(균주명:Mass8주),백일해톡소이드(균주명:Tohama주, 1상),불활화백일해균선모적혈구응집소(균주명:Tohama주, 1상),불활화백일해균69kDa외막단백질(균주명:Tohama주, 1상),불활화 폴리오 바이러스제1형(균주명:Mahoney주),불활화 폴리오 바이러스제3형(균주명:Saukett주)","인판릭스아이피브이프리필드시린지(흡착 디프테리아, 파상풍 톡소이드, 정제 백일해 및 개량 불활화 폴리오 혼합백신)",현탁액주사제,공급부족,2015-07-23,~2022-12-31
레보카바스틴염산염,리보스틴네잘스프레이(레보카바스틴염산염),일반 현탁 분무제,공급중단,2015-07-23,~2022-12-31
구연산나트륨,카비구연산나트륨항응고액,"주사제, 미분류",공급중단,2015-07-21,~2022-12-31
니트로글리세린용액,니트로제식연고0.2%(니트로글리세린용액),피부연고제,공급중단,2015-07-21,~2022-12-31
리도카인염산염수화물,레카신액(리도카인염산염수화물),경구용액제,공급중단,2015-07-17,~2022-12-31
클로르프로칙센,클록센정100밀리그람(클로르프로칙센),나정,공급중단,2015-07-01,~2022-12-31
"파상풍톡소이드(균주명:Massachusetts주),디프테리아톡소이드(균주명:Mass8주),백일해톡소이드(균주명:Tohama주, 1상),불활화백일해균선모적혈구응집소(균주명:Tohama주, 1상),불활화백일해균69kDa외막단백질(균주명:Tohama주, 1상)","인판릭스주(흡착디프테리아,파상풍톡소이드및정제백일해혼합백신)",현탁액주사제,공급부족,2015-06-30,~2022-12-31
