물품코드,물품명,usage_qty,usage_value,unit_price,transactions,value_share,cumulative_share,abc_class,ved_class,rank
W671703280,제뉴원올메사탄정20밀리그램(올메사탄메독소밀)_(20mg/1정)(주식회사제뉴원사이언스)-1정,1230.0,0.0,,15,3.3298636252395296e-06,0.9942586602580233,C,,6334
W670401400,텔미즈정40mg(텔미사르탄)_(40mg/1정)((주)휴온스메디텍)-1정,1230.0,0.0,,36,3.3298636252395296e-06,0.9942619901216486,C,,6335
W669502490,카베씨티정25mg(카르베딜롤)_(25mg/1정)((주)씨티씨바이오)-1정,1230.0,0.0,,20,3.3298636252395296e-06,0.9942653199852739,C,,6336
WA59500041,코자플러스정(한국엠에스디)-1정,1230.0,0.0,0.0,37,3.3298636252395296e-06,0.9942686498488992,C,,6337
USE0005661,파스,1230.0,0.0,,82,3.3298636252395296e-06,0.9942719797125245,C,,6338
WMD0308701,리버갈린연질캅셀(대진제약)-1C,1230.0,0.0,,33,3.3298636252395296e-06,0.9942753095761497,C,,6339
W645404220,보글스정0.3밀리그램(보글리보스)_(0.3mg/1정)(제일약품(주))-1정,1229.0,0.0,0.0,6,3.3271564190401477e-06,0.9942786367325688,C,,6340
USE0001203,동의고한방파스,1228.0,0.0,0.0,114,3.3244492128407663e-06,0.9942819611817816,C,,6341
W073400250,리리카CR서방정82.5밀리그램(프레가발린)_(82.5mg/1정)(비아트리스코리아(주))-1정,1227.0,0.0,,8,3.3217420066413844e-06,0.9942852829237883,C,,6342
USE0002068,장바구니(치매인식개선홍보),1226.0,0.0,,137,3.3190348004420025e-06,0.9942886019585887,C,,6343
USE0000633,케어웰,1226.0,0.0,,50,3.3190348004420025e-06,0.9942919209933891,C,,6344
WA30603891,다이시드서방정600mg(현대약품공업)-1정,1226.0,0.0,,17,3.3190348004420025e-06,0.9942952400281896,C,,6345
WA24600501,마로겔정500mg(조아제약)-1정,1224.0,0.0,,43,3.313620388043239e-06,0.9942985536485777,C,,6346
W621802030,테로딘정(티로프라미드염산염)((주)한국파비스제약)-1정,1223.0,0.0,,7,3.3109131818438576e-06,0.9943018645617595,C,,6347
USE0003604,벤포벨정,1223.0,0.0,,300,3.3109131818438576e-06,0.9943051754749413,C,,6348
W648604070,씨엠지모사프리드에스알서방정15밀리그램(모사프리드시트르산염수화물)_(15.88mg/1정)((주)씨엠지제약)-1정,1222.5,0.0,,57,3.3095595787441665e-06,0.9943084850345201,C,,6349
WMD0327371,센트룸,1222.0,0.0,,17,3.3082059756444757e-06,0.9943117932404957,C,,6350
W698503410,탐스민서방정(탐스로신염산염)_(0.2mg/1정)((주)테라젠이텍스)-1정,1222.0,0.0,,53,3.3082059756444757e-06,0.9943151014464713,C,,6351
WMD0328237,(비급여)락토에이트(영양제),1222.0,0.0,,163,3.3082059756444757e-06,0.9943184096524469,C,,6352
WG08200011,삼진디아제팜정2mg(삼진제약)-1정,1221.0,0.0,,112,3.305498769445094e-06,0.9943217151512164,C,,6353
WA12902971,씨록정(시프로플록사신염산염수화물)_(0.291g/1정)(한국유나이티드제약(주))-1정,1220.0,0.0,,195,3.3027915632457123e-06,0.9943250179427796,C,,6354
OOM0100002,가미온담탕,1220.0,0.0,,54,3.3027915632457123e-06,0.9943283207343429,C,,6355
USE0000303,아기 목수건,1220.0,0.0,,119,3.3027915632457123e-06,0.9943316235259061,C,,6356
WMD0326422,뮤코펙트,1218.0,0.0,,62,3.297377150846949e-06,0.994334920903057,C,,6357
USE0001063,턱받이,1217.0,0.0,0.0,380,3.294669944647567e-06,0.9943382155730016,C,,6358
USE0001737,(갈매)손수건2p,1216.0,0.0,,149,3.291962738448185e-06,0.99434150753574,C,,6359
W645100622,대한멸균생리식염수50밀리리터(생리식염주사액)(대한약품공업(주))-50mL/백,1216.0,0.0,0.0,420,3.291962738448185e-06,0.9943447994984784,C,,6360
USE0001751,임산부 배려 가방고리,1215.0,0.0,0.0,437,3.2892555322488037e-06,0.9943480887540107,C,,6361
WMD0325840,삐콤(결핵),1215.0,0.0,,48,3.2892555322488037e-06,0.994351378009543,C,,6362
W657803390,베아틴정(1정)(하나제약(주))-1정,1213.0,0.0,,61,3.2838411198500403e-06,0.9943546618506628,C,,6363
USE0003890,손수건(폭염),1213.0,0.0,,47,3.2838411198500403e-06,0.9943579456917826,C,,6364
WA08652011,태극레보설피리드정(태극제약)-1정,1213.0,0.0,,38,3.2838411198500403e-06,0.9943612295329024,C,,6365
WA23402001,프로딘정250mg(시프로플록사신염산염수화물)_(0.291g/1정)((주)씨엠지제약)-1정,1212.0,0.0,,83,3.2811339136506584e-06,0.9943645106668161,C,,6366
USE0001377,치발기,1212.0,16543800.0,13650.0,449,3.2811339136506584e-06,0.9943677918007298,C,,6367
USE0000451,마이비 수유패드,1212.0,0.0,,419,3.2811339136506584e-06,0.9943710729346434,C,,6368
USE0003020,노펜한방파프카타플라스마,1210.0,0.0,,220,3.275719501251895e-06,0.9943743486541446,C,,6369
WA02105005,라베칸정20밀리그램(라베프라졸나트륨)_(20mg/1정)(제이더블유중외제약(주))-1정,1209.0,0.0,,36,3.273012295052513e-06,0.9943776216664397,C,,6370
W640902310,올메잘탄플러스정((주)일화)-1정,1208.0,0.0,,22,3.2703050888531312e-06,0.9943808919715286,C,,6371
USE0001726,의치용 칫솔,1207.0,0.0,,353,3.2675978826537498e-06,0.9943841595694112,C,,6372
USE0002282,신신쿨파프(5매),1204.0,0.0,0.0,82,3.2594762640556045e-06,0.9943874190456752,C,,6373
W644801451,엘린크림(클로트리마졸)(02g/20g)(태극제약(주))-20g/개,1203.0,0.0,,60,3.2567690578562226e-06,0.9943906758147331,C,,6374
USE0003418,팔물탕,1203.0,0.0,,51,3.2567690578562226e-06,0.9943939325837909,C,,6375
USE0000296,영양보충식,1202.0,0.0,,20,3.254061851656841e-06,0.9943971866456426,C,,6376
WA20452151,풀카드정(하나제약)-1정,1202.0,0.0,,9,3.254061851656841e-06,0.9944004407074942,C,,6377
W054800710,벤티브정(1정)(엔비케이제약(주))-1정,1202.0,0.0,,22,3.254061851656841e-06,0.9944036947693459,C,,6378
WG17000011,(정신건강의학과)달마돔정(고려제약)-1정,1201.0,0.0,,36,3.2513546454574592e-06,0.9944069461239913,C,,6379
WE06610481,넥시움정40밀리그람(에스오메프라졸마그네슘)_(44.5mg/1정)(한국아스트라제네카(주))-1정,1201.0,0.0,,23,3.2513546454574592e-06,0.9944101974786367,C,,6380
WMD0327812,센트룸키즈츄어블정,1201.0,0.0,0.0,414,3.2513546454574592e-06,0.9944134488332821,C,,6381
W669906680,뉴비카정10/40mg_(1정)(대한뉴팜(주))-1정,1200.0,0.0,,16,3.2486474392580777e-06,0.9944166974807214,C,,6382
USE0001268,태아기형아검사 2차,1200.0,0.0,,243,3.2486474392580777e-06,0.9944199461281606,C,,6383
W694003020,뮤카란캡슐200밀리그램(아세틸시스테인)_(0.2g/1캡슐)(대웅바이오(주))-1캡슐,1200.0,0.0,,55,3.2486474392580777e-06,0.9944231947755999,C,,6384
W642004980,시타다운정100밀리그램(시타글립틴염산염수화물)_(0.11337g/1정)(현대약품(주))-1정,1200.0,0.0,,7,3.2486474392580777e-06,0.9944264434230392,C,,6385
W645905460,발탄엑스정5/80mg_(1정)(동광제약(주))-1정,1200.0,0.0,,27,3.2486474392580777e-06,0.9944296920704785,C,,6386
USE0005318,(방문)임팩타민,1200.0,0.0,,98,3.2486474392580777e-06,0.9944329407179178,C,,6387
USE0001974,고무장갑,1200.0,0.0,,10,3.2486474392580777e-06,0.994436189365357,C,,6388
W647804990,헤파론캡슐_(1캡슐)(삼진제약(주))-1캡슐,1200.0,0.0,,8,3.2486474392580777e-06,0.9944394380127963,C,,6389
W642003590,현대가바펜틴캡슐300밀리그램_(0.3g/1캡슐)(현대약품(주))-1캡슐,1200.0,0.0,,3,3.2486474392580777e-06,0.9944426866602356,C,,6390
W670105480,록사렉스서방정75밀리그램(록사티딘아세테이트염산염)_(75mg/1정)((주)팜젠사이언스)-1정,1200.0,0.0,,12,3.2486474392580777e-06,0.9944459353076749,C,,6391
USE0000099,비타민c,1200.0,0.0,0.0,11,3.2486474392580777e-06,0.9944491839551142,C,,6392
W643605650,네오칸데플러스정_(1정)((주)녹십자)-1정,1200.0,0.0,,14,3.2486474392580777e-06,0.9944524326025534,C,,6393
W660702770,아모시틴정625밀리그램(아목시실린수화물묽은클라불란산칼륨)(4:1)_(1정)(위더스제약(주))-1정,1200.0,0.0,,59,3.2486474392580777e-06,0.9944556812499927,C,,6394
W645204140,콘티아민연질캡슐(1캡슐)(에이프로젠제약(주))-1캡슐,1200.0,0.0,,4,3.2486474392580777e-06,0.994458929897432,C,,6395
USE0004302,유산균,1200.0,0.0,,104,3.2486474392580777e-06,0.9944621785448713,C,,6396
WA03804281,아모크라정625밀리그램(아목시실린클라불란산칼륨(4:1))_(1정)(건일제약(주))-1정,1200.0,0.0,,20,3.2486474392580777e-06,0.9944654271923106,C,,6397
USE0001416,성인용칫솔,1198.0,0.0,0.0,171,3.243233026859314e-06,0.9944686704253374,C,,6398
W647204420,트윈온정80/5밀리그램_(1정)(한국코러스(주))-1정,1198.0,0.0,,48,3.243233026859314e-06,0.9944719136583642,C,,6399
W645100982,대한포도당주사액(5%) 200밀리리터(대한약품공업(주))-200mL/백,1198.0,0.0,0.0,609,3.243233026859314e-06,0.994475156891391,C,,6400
USE0002741,의료용:오메가3,1198.0,0.0,,189,3.243233026859314e-06,0.9944784001244178,C,,6401
USE0004133,바세린 젤 50ml,1198.0,0.0,,150,3.243233026859314e-06,0.9944816433574446,C,,6402
W641908450,쎄브칸플러스정_(1정)((주)보령)-1정,1198.0,0.0,,24,3.243233026859314e-06,0.9944848865904714,C,,6403
USE0000389,물파스(45ml),1197.0,0.0,,107,3.2405258206599325e-06,0.9944881271162921,C,,6404
USE0000418,란셋,1195.0,0.0,,147,3.235111408261169e-06,0.9944913622277003,C,,6405
W651201851,토라신점안액(토브라마이신)(수출명:토브라인점안액삼천당토라신점안액)_(15mg/5mL)(삼천당제약(주))-5mL/병,1194.0,0.0,,398,3.232404202061787e-06,0.9944945946319024,C,,6406
WA42900071,타가메트정400mg(유한메디카)-1정,1193.0,0.0,,97,3.2296969958624053e-06,0.9944978243288982,C,,6407
USE0000733,임팩트 멀티비타민,1193.0,0.0,,144,3.2296969958624053e-06,0.9945010540258941,C,,6408
W643606370,"폴민시타서방정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)((주)녹십자)-1정",1192.0,0.0,,27,3.226989789663024e-06,0.9945042810156838,C,,6409
USE0002247,메가트루파워정(재가암),1192.0,0.0,,204,3.226989789663024e-06,0.9945075080054735,C,,6410
W670105240,글루피오정15밀리그램(피오글리타존염산염)_(16.53mg/1정)((주)팜젠사이언스)-1정,1192.0,0.0,,20,3.226989789663024e-06,0.9945107349952632,C,,6411
WA21404181,펙소나딘정(한미약품)-1정,1191.0,0.0,,77,3.224282583463642e-06,0.9945139592778467,C,,6412
W656004090,디오디핀정10/160밀리그램_(1정)(알리코제약(주))-1정,1190.0,0.0,,20,3.2215753772642604e-06,0.9945171808532239,C,,6413
USE0000084,혈당스틱,1189.0,0.0,0.0,159,3.2188681710648785e-06,0.994520399721395,C,,6414
W653403000,엑소라졸정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정)(동국제약(주))-1정,1189.0,0.0,,28,3.2188681710648785e-06,0.9945236185895662,C,,6415
W694001880,다이아폴민정250밀리그램(메트포르민염산염)_(0.25g/1정)(대웅바이오(주))-1정,1188.0,42768.0,36.0,35,3.2161609648654966e-06,0.994526834750531,C,,6416
USE0000484,여행용 치솔치약셋,1188.0,0.0,0.0,189,3.2161609648654966e-06,0.9945300509114959,C,,6417
W657202700,환인날트렉손정25밀리그램(날트렉손염산염)_(25mg/1정)(환인제약(주))-1정,1188.0,0.0,,28,3.2161609648654966e-06,0.9945332670724608,C,,6418
W652603770,티로진정(티로프라미드염산염)_(0.1g/1정)(알보젠코리아(주))-1정,1187.0,0.0,,71,3.213453758666115e-06,0.9945364805262195,C,,6419
WA03502111,베노론캅셀<디오스민>_(0.3g/1캡슐)(한올바이오파마(주))-1캡슐,1187.0,0.0,,21,3.213453758666115e-06,0.9945396939799781,C,,6420
USE0001221,휴대용구강세트,1186.0,237200000.0,200000.0,382,3.2107465524667333e-06,0.9945429047265306,C,,6421
WA37803911,펩타졸정20mg(한림제약)-1정,1186.0,0.0,0.0,86,3.2107465524667333e-06,0.9945461154730831,C,,6422
WMD0300016,성광리도아가아제(성광제약)-1g(산정불가),1185.2,0.0,0.0,636,3.2085807875072283e-06,0.9945493240538706,C,,6423
W648604330,씨엠지몬테루카정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정)((주)씨엠지제약)-1정,1185.0,0.0,,21,3.208039346267352e-06,0.9945525320932169,C,,6424
W640903790,비탁스캡슐(포도엽엑스)_(0.18g/1캡슐)((주)일화)-1캡슐,1184.0,0.0,,8,3.20533214006797e-06,0.994555737425357,C,,6425
WMD0313024,지르텍정(한국유씨비)-1정,1182.0,0.0,,58,3.1999177276692065e-06,0.9945589373430846,C,,6426
USE0000173,오적산,1181.0,0.0,,25,3.1972105214698246e-06,0.9945621345536061,C,,6427
W622803330,트윈다운정40/10밀리그램_(1정)((주)마더스제약)-1정,1181.0,0.0,,34,3.1972105214698246e-06,0.9945653317641275,C,,6428
WA13852151,로자틴플러스정_(1정)(에이치엘비제약(주))-1정,1180.0,0.0,0.0,16,3.194503315270443e-06,0.9945685262674429,C,,6429
USE0006280,신신파프쿨(최규순),1180.0,0.0,,317,3.194503315270443e-06,0.9945717207707582,C,,6430
WA04200741,도란사민캅셀(제일약품)-1캡슐,1179.0,0.0,0.0,41,3.1917961090710612e-06,0.9945749125668673,C,,6431
USE0005662,템포티슈,1178.0,0.0,,114,3.1890889028716793e-06,0.9945781016557701,C,,6432
USE0005522,(재가암)메디웰(영양죽),1176.0,0.0,,39,3.183674490472916e-06,0.9945812853302606,C,,6433
USE0006268,신신파프핫(최영주),1176.0,0.0,0.0,232,3.183674490472916e-06,0.9945844690047511,C,,6434
WMD0325985,(방문)다이크로짇정25㎎(유한양행),1174.0,0.0,,36,3.1782600780741526e-06,0.9945876472648292,C,,6435
OOM0300955,크라시에가미귀비탕,1174.0,0.0,,56,3.1782600780741526e-06,0.9945908255249073,C,,6436
W694001120,하이소린정2mg(테라조신염산염수화물)_(2.374mg/1정)(대웅바이오(주))-1정,1174.0,0.0,,6,3.1782600780741526e-06,0.9945940037849854,C,,6437
USE0005434,AIIOT안내문,1173.0,0.0,0.0,237,3.1755528718747707e-06,0.9945971793378573,C,,6438
W643507270,로수젯정10/20밀리그램_(1정)(한미약품(주))-1정,1173.0,0.0,,13,3.1755528718747707e-06,0.9946003548907292,C,,6439
USE0001599,(안심주치의)영양죽,1172.0,0.0,,75,3.1728456656753892e-06,0.9946035277363948,C,,6440
USE0002862,극세사타올,1172.0,0.0,,130,3.1728456656753892e-06,0.9946067005820605,C,,6441
USE0002663,부직포(종이)가방,1171.0,0.0,,100,3.1701384594760073e-06,0.99460987072052,C,,6442
USE0001830,바르는 파스,1171.0,0.0,,231,3.1701384594760073e-06,0.9946130408589795,C,,6443
USE0000100,고단백 그린비아(30캔/box),1170.0,0.0,0.0,44,3.167431253276626e-06,0.9946162082902328,C,,6444
W649105140,아토티브정10/10밀리그램_(1정)(한국휴텍스제약(주))-1정,1170.0,0.0,,7,3.167431253276626e-06,0.9946193757214861,C,,6445
USE0001976,혈당검사지[케어센스A],1170.0,0.0,,80,3.167431253276626e-06,0.9946225431527393,C,,6446
W671807650,트라리틴정(리나글립틴)_(5mg/1정)(대원제약(주))-1정,1170.0,0.0,,12,3.167431253276626e-06,0.9946257105839926,C,,6447
W648502444,신풍겐타마이신황산염크림_(0.45g/450g)(신풍제약(주))-450g/통,1167.0,0.0,,40,3.1593096346784806e-06,0.9946288698936273,C,,6448
W642706170,디푸란캡슐150밀리그램(플루코나졸)(동화약품(주))-1캡슐,1166.5716,0.0,0.0,119,3.1581498675426653e-06,0.9946320280434948,C,,6449
O623003440,신텍스반하백출천마탕(혼합단미엑스산)(한국신텍스제약(주))-10.95g,1166.0,0.0,,58,3.1566024284790987e-06,0.9946351846459233,C,,6450
W647300781,에이치엘비피록시캄겔(피록시캄)(025g/50g/튜브)(에이치엘비제약(주))-50g/개,1165.2,0.0,,249,3.1544366635195937e-06,0.9946383390825868,C,,6451
WMD0300005,성광소독용에탄올(성광제약)-1ml(산정불가),1165.0,0.0,,11,3.153895222279717e-06,0.9946414929778091,C,,6452
W646001484,센토스크림(테르비나핀염산염)_(0.15g/15g)((주)메디카코리아)-15g/개,1164.04,0.0,0.0,650,3.1512963043283103e-06,0.9946446442741135,C,,6453
USE0001535,한방파스(안티프라민),1164.0,0.0,,228,3.1511880160803353e-06,0.9946477954621296,C,,6454
USE0000525,방문파스,1164.0,0.0,0.0,191,3.1511880160803353e-06,0.9946509466501456,C,,6455
WA01258981,레세티잘정(레보세티리진염산염)_(5mg/1정)((주)종근당)-1정,1163.0,0.0,0.0,102,3.1484808098809534e-06,0.9946540951309555,C,,6456
USE0005317,타포린가방,1163.0,0.0,,241,3.1484808098809534e-06,0.9946572436117653,C,,6457
WA29500431,"휴온스염산리도카인2%주(1:100,000)-(휴온스)-1.8ml/앰플",1162.0,0.0,0.0,601,3.145773603681572e-06,0.994660389385369,C,,6458
USE0001269,태아기형아검사 1차,1162.0,0.0,,242,3.145773603681572e-06,0.9946635351589728,C,,6459
W643500801,맥시부펜시럽(덱시부프로펜)_(0.6g/50mL)(한미약품(주))-50(1)mL/병,1161.0,0.0,,42,3.14306639748219e-06,0.9946666782253702,C,,6460
W653102610,하이코돈정5.0밀리그램((주)비씨월드제약)-1정,1160.0,0.0,,21,3.1403591912828085e-06,0.9946698185845615,C,,6461
USE0001692,모유저장팩,1160.0,0.0,0.0,297,3.1403591912828085e-06,0.9946729589437527,C,,6462
W648102540,가스프렌정(모사프리드시트르산염이수화물)(경동제약(주))-1정,1159.0,0.0,,68,3.1376519850834266e-06,0.9946760965957379,C,,6463
USE0003070,밴드(표준),1159.0,0.0,,361,3.1376519850834266e-06,0.994679234247723,C,,6464
W643202570,칼리메르정(칼리디노게나제)(동성제약(주))-1정,1156.0,0.0,,21,3.1295303664852814e-06,0.9946823637780895,C,,6465
O661304120,경방대시호탕(혼합단미엑스산)-14.46g,1155.0,0.0,,68,3.1268231602859e-06,0.9946854906012498,C,,6466
WMD0326231,미카르디스정40밀리그램(텔미사르탄)_(40mg/1정)(한국베링거인겔하임(주))-1정,1155.0,0.0,,50,3.1268231602859e-06,0.9946886174244101,C,,6467
WA03805581,건일글리메피리드정2mg(건일제약)-1정,1155.0,0.0,,93,3.1268231602859e-06,0.9946917442475703,C,,6468
W642203080,부광발사르탄정160밀리그램(부광약품(주))-1정,1155.0,0.0,,24,3.1268231602859e-06,0.9946948710707306,C,,6469
W657202740,환인메만틴정10밀리그램(메만틴염산염)_(10mg/1정)(환인제약(주))-1정,1154.0,0.0,0.0,24,3.124115954086518e-06,0.9946979951866847,C,,6470
W679601320,가바원캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐)((주)서흥)-1캡슐,1154.0,0.0,,29,3.124115954086518e-06,0.9947011193026387,C,,6471
W699800740,제이에스시메티딘정(제이에스제약(주))-1정,1154.0,0.0,0.0,63,3.124115954086518e-06,0.9947042434185928,C,,6472
W641805470,광동라푸티딘정(광동제약㈜)-1정,1154.0,0.0,,26,3.124115954086518e-06,0.9947073675345468,C,,6473
W645100992,대한포도당주사액(5%) 500밀리리터(대한약품공업(주))-500mL/백,1153.1,0.0,,508,3.1216794685070743e-06,0.9947104892140153,C,,6474
USE0001496,시배부(자동차주차표지),1153.0,0.0,0.0,435,3.121408747887136e-06,0.9947136106227632,C,,6475
USE0000697,비맥스,1153.0,0.0,,380,3.121408747887136e-06,0.9947167320315111,C,,6476
USE0000623,모자보건사업 안내 소책자,1152.0,0.0,0.0,434,3.1187015416877546e-06,0.9947198507330528,C,,6477
OOM0300646,맥문동탕,1151.0,0.0,,102,3.1159943354883727e-06,0.9947229667273882,C,,6478
W642507690,다파프로메트서방정5/500밀리그램_(1정)(동아에스티(주))-1정,1151.0,0.0,,22,3.1159943354883727e-06,0.9947260827217237,C,,6479
W643505410,수바스트정10밀리그램(로수바스타틴칼슘) (한미약품(주))-1정,1151.0,0.0,,11,3.1159943354883727e-06,0.9947291987160591,C,,6480
USE0001473,시배부(가방고리엠블럼),1149.0,0.0,0.0,434,3.1105799230896093e-06,0.9947323092959822,C,,6481
WMD0302092,겔포스엠현탁액(보령제약)-20g/포,1147.0,0.0,0.0,155,3.105165510690846e-06,0.9947354144614929,C,,6482
W669502290,타리어드정(베포타스틴베실산염)_(10mg/1정)((주)씨티씨바이오)-1정,1147.0,0.0,,77,3.105165510690846e-06,0.9947385196270037,C,,6483
USE0002099,리피도 케어 스트립,1146.0,0.0,,121,3.102458304491464e-06,0.9947416220853081,C,,6484
