standard_item_key,item_names,materials,material_count,rows
NAME::ITEM_53cef19f86f1dc0ff8b9,세렉캡슐(세레콕시브)((주)마더스제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,42
NAME::ITEM_a2ed0973ed54d8da7796,덱사신주(덱사메타손포스페이트이나트륨)(경동제약(주))-1mL/앰플,DEXAMETHASONE | PARAFFIN_PETROLEUM,2,42
NAME::ITEM_a66d68a10154fffede67,헤모퀸(경남제약) | 헤모퀸골드플러스캡슐(경남제약) | 헤모퀸골드플러스캡슐(경남제약)-30정,IRON_MINERAL_COMPOUND | MATERIAL_UNSPECIFIED,2,41
NAME::ITEM_ca68b74f8d93c95b0d96,헤모퀸(경남제약) | 헤모퀸골드플러스캡슐(경남제약) | 헤모퀸골드플러스캡슐(경남제약)-30정,IRON_MINERAL_COMPOUND | MATERIAL_UNSPECIFIED,2,41
NAME::ITEM_9e1f8ca12c004535a6ee,헤모퀸(경남제약) | 헤모퀸골드플러스캡슐(경남제약) | 헤모퀸골드플러스캡슐(경남제약)-30정,IRON_MINERAL_COMPOUND | MATERIAL_UNSPECIFIED,2,41
NAME::ITEM_9749a4762348d409183d,(재가암)바로코민정 | 316/바로코민정/아스코르브산과립97%/61.86mgemd/신풍제약 | 바로코민정(신풍제약)-1정,ASCORBIC_ACID | VITAMIN_B_COMPLEX | VITAMIN_SYNTHETIC_RAWMATERIAL,3,41
NAME::ITEM_b0f620eba4f034500d56,HURUM 엑스퍼트 프로바이오틱스 | 더프로바이오 | 레모나 락토톡 온가족 생유산균,MATERIAL_UNSPECIFIED | PROBIOTIC_BACTERIAL_CULTURE | VITAMIN_C,3,41
NAME::ITEM_9390b899db29a29d5714,대한멸균증류수(주사용수)(대한약품공업(주))-20mL/앰플(PP),GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,40
NAME::ITEM_fc9d1090f0a7ba7dd5b1,신도톱쿨점안액(14mL)(국제약품(주))-14mL/병,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,40
NAME::ITEM_290a3cbbbeb03c869b68,삐콤씨정 | 삐콤정(유한양행)-1정,VITAMIN_B_COMPLEX | VITAMIN_B_COMPLEX_C,2,40
NAME::ITEM_44bcdf910ee6700ffec8,데옥손겔0.05%(데속시메타손)_(7.5mg/15g)(한미약품(주))-15g/개,DESOXIMETASONE | PARAFFIN_PETROLEUM,2,40
NAME::ITEM_8012acc3944b466cc47d,"트로나인크림(수출명:BORADERM)_(19.2mg,0.3g,30mg/30g)(콜마파마(주))-30g/개 | 트로나인크림(수출명:BORADERM)_(30g)((주)제뉴파마)-30g/개 | 트로나인크림_(30g)((주)제뉴파마)-30g/개",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,40
NAME::ITEM_c57bbe824f31ad42f31a,"트로나인크림(수출명:BORADERM)_(19.2mg,0.3g,30mg/30g)(콜마파마(주))-30g/개 | 트로나인크림(수출명:BORADERM)_(30g)((주)제뉴파마)-30g/개 | 트로나인크림_(30g)((주)제뉴파마)-30g/개",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,40
NAME::ITEM_89099b9e5e4babbf1d98,제일덱사메타손주(제일제약)- 1ml/Amp,DEXAMETHASONE | PARAFFIN_PETROLEUM,2,40
NAME::ITEM_f32c65476c71b043940b,하티손로션1%(히드로코르티손)_(0.6g/60mL)(한미약품(주))-60mL/병,HYDROCORTISONE | PARAFFIN_PETROLEUM,2,40
NAME::ITEM_d58d8293c97c63c7c0d8,"트로나인크림(수출명:BORADERM)_(19.2mg,0.3g,30mg/30g)(콜마파마(주))-30g/개 | 트로나인크림(수출명:BORADERM)_(30g)((주)제뉴파마)-30g/개 | 트로나인크림_(30g)((주)제뉴파마)-30g/개",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,40
NAME::ITEM_225a498a192210571038,실크론지크림_(500g)(동광제약(주))-500g/병,BETAMETHASONE | PARAFFIN_PETROLEUM,2,40
NAME::ITEM_d7e9a459a238c8ff3829,세토펜현탁액(아세트아미노펜 32mg/mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-500(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,39
NAME::ITEM_6d68ba7ef1afc0f1f08b,유니온아스피린장용정(한국유니온제약(주))-1정,ALUMINUM | ASPIRIN | POLYPROPYLENE_PP,3,39
NAME::ITEM_4cafb0a5f4b949119c02,텔핀스타정40/5밀리그램(현대약품(주))-1정 | 텔핀스타정40/5밀리그램(현대약품)-1정 | 텔핀스타정40/5밀리그램_(1정)(현대약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,39
NAME::ITEM_472c90bcb4c9175e3ee6,씨콕스캡슐200mg(세레콕시브)((주)씨엠지제약)-1캡슐 | 씨콕스캡슐200mg(세레콕시브)_(0.2g/1캡슐)((주)씨엠지제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,39
NAME::ITEM_3554ae0f7c55269edcdf,텔핀스타정40/5밀리그램(현대약품(주))-1정 | 텔핀스타정40/5밀리그램(현대약품)-1정 | 텔핀스타정40/5밀리그램_(1정)(현대약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,39
NAME::ITEM_cb716b1a6aecf5582ace,텔핀스타정40/5밀리그램(현대약품(주))-1정 | 텔핀스타정40/5밀리그램(현대약품)-1정 | 텔핀스타정40/5밀리그램_(1정)(현대약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,39
NAME::ITEM_cfb3c825cbb5facba0cc,쎌레코캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)((주)팜젠사이언스)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,39
NAME::ITEM_6892e672c4066ee2cbe2,세토펜현탁액(아세트아미노펜 32mg/mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-500(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,39
NAME::ITEM_55c44ae65b0a99bca4d9,씨콕스캡슐200mg(세레콕시브)((주)씨엠지제약)-1캡슐 | 씨콕스캡슐200mg(세레콕시브)_(0.2g/1캡슐)((주)씨엠지제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,39
NAME::ITEM_96d74a70f4def0ce0792,케프로펜경고제(케토프로펜)(7X14cm2/1매)((주)오현파마코푸레이션)-1매,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,39
NAME::ITEM_2086de10877dfa8e89cc,듀얼셋세미서방정_(1정)((주)중헌제약)-1정,ALUMINUM | POLYPROPYLENE_PP | TRAMADOL_ACETAMINOPHEN,3,39
NAME::ITEM_03c58f90ab1d85e11dcc,칼라민로션 | 칼라민로오숀,CALAMINE | MATERIAL_UNSPECIFIED | PARAFFIN_PETROLEUM,3,39
NAME::ITEM_4e43fdaf71baa6ae857e,케펨플라스타 | 케펨플라스타(케토프로펜)(7X10cm2/1매)((주)종근당)-1매,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,39
NAME::ITEM_4ece246f50eb32883a5f,칼라민로션 | 칼라민로오숀,CALAMINE | MATERIAL_UNSPECIFIED | PARAFFIN_PETROLEUM,3,39
NAME::ITEM_0071d527349f6cc27361,비모보정 500/20밀리그램_(1정)((주)엘지화학)-1정,ALUMINUM | NAPROXEN_ESOMEPRAZOLE | POLYPROPYLENE_PP,3,39
NAME::ITEM_a61639d2ece5df340d1c,케펨플라스타 | 케펨플라스타(케토프로펜)(7X10cm2/1매)((주)종근당)-1매,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,39
NAME::ITEM_c3ac1166d7b399caaf2b,세토펜현탁액(아세트아미노펜 32mg/mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-1mL | 세토펜현탁액(아세트아미노펜)_(16g/500mL)(삼아제약(주))-500(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,39
NAME::ITEM_49cb2eda0ab5fdef1a3a,인플루엔자 (지자체 무료) | 인플루엔자(0.5mL 무료) | 인플루엔자(0.5mL어르신-무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,38
NAME::ITEM_2baadaaf6ae347837adc,스카이셀플루4가프리필드시린지(세포배양인플루엔자표면항원백신)(05mL)(에스케이바이오사이언스(주))-0.5mL/관,BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,38
NAME::ITEM_111a92bdc4804cff2cbe,파티겔현탁액1그람(알마게이트)(태극제약(주))-15mL/포 | 파티겔현탁액1그람(알마게이트)_(1g/15mL)(태극제약(주))-15mL/포,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,38
NAME::ITEM_3d17ceb140e209594e4f,인플루엔자 | 인플루엔자 0.5ml | 인플루엔자 0.5ml(65세이상),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,38
NAME::ITEM_62f77c4700799e564e63,대한멸균생리식염수(생리식염주사액)(대한약품공업(주))-250mL/백 | 대한멸균생리식염수250ml/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,38
NAME::ITEM_e70df5a5a3370b215b79,파티겔현탁액1그람(알마게이트)(태극제약(주))-15mL/포 | 파티겔현탁액1그람(알마게이트)_(1g/15mL)(태극제약(주))-15mL/포,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,38
NAME::ITEM_8b579a3ccea2ff347085,대한멸균생리식염수(생리식염주사액)(대한약품공업(주))-250mL/백 | 대한멸균생리식염수250ml/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,38
NAME::ITEM_a8ba63e55dc5401b3b25,인플루엔자 (지자체 무료) | 인플루엔자(0.5mL 무료) | 인플루엔자(0.5mL어르신-무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,38
NAME::ITEM_4e70ca5fd354f8ba9bf4,대원덱사메타손주사액(덱사메타손디나트륨인산염)_(5mg/1mL)(대원제약(주))-1mL/앰플,DEXAMETHASONE | PARAFFIN_PETROLEUM,2,38
NAME::ITEM_50a9219a0bb35b6883e5,5%포도당주사액 200mL(대한약품)-200mL/백 | 대한포도당주사액(5%) 200밀리리터(대한약품공업(주))-200mL/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,38
NAME::ITEM_075eba40cf5e37b69078,5%포도당주사액 200mL(대한약품)-200mL/백 | 대한포도당주사액(5%) 200밀리리터(대한약품공업(주))-200mL/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,38
NAME::ITEM_9b55ea470e114f0a9863,인플루엔자 (지자체 무료) | 인플루엔자(0.5mL 무료) | 인플루엔자(0.5mL어르신-무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,38
NAME::ITEM_2aa5c01a0de020352603,아스테린정(아스피린)(성원애드콕제약(주))-1정,ALUMINUM | ASPIRIN | POLYPROPYLENE_PP,3,36
NAME::ITEM_c94355fce180ab3d29ca,"고려은단아스코르빈산정1,000MG(고려은단)-1T",REFINED_SUGAR | SYNTHETIC_GUM_BASE,2,36
NAME::ITEM_c34cfb16e3a7d529cd3f,쎄레민캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)((주)테라젠이텍스)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,36
NAME::ITEM_ce79da6b47506ebe9764,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_660ca774d9b65b50447c,대웅알벤다졸정(대웅제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_c271787f601c9eaec42a,어린이타이레놀현탁액(아세트아미노펜(미분화))_(16g/500mL)(무색소)(한국존슨앤드존슨판매(유))-500(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,36
NAME::ITEM_b974f94f1802ac9d78dc,베스타제당의정(동아제약(주))-1정 | 베스타제당의정(동아제약(주))-1정(보훈급여),MICROBIAL_FUNGAL_ENZYME | PANCREATIN_ANIMAL_ENZYME,2,36
NAME::ITEM_b48d0f5d5802aa12257b,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_eb8ae07a135b39b365a8,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_64c10e161d8ce173b3be,아마리아엠정2/500밀리그램((주)테라젠이텍스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_bf40f5cf90f19aed66ed,396/지엠정2/500밀리그램/씨트리 | 지엠정2/500밀리그램((주)씨트리)-1정 | 지엠정2/500밀리그램_(1정)((주)메디포럼제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_3d7d9237f82e568a5376,듀얼셋세미정_(1정)((주)중헌제약)-1정,ALUMINUM | POLYPROPYLENE_PP | TRAMADOL_ACETAMINOPHEN,3,36
NAME::ITEM_c977d211856d04461865,트윈히트정40/5밀리그램_(1정)((주)킵스바이오파마)-1정 | 트윈히트정40/5밀리그램_(1정)((주)한국글로벌제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_69dd7646c34eadb05881,대화아시클로버크림_(0.25g/5g)(대화제약(주))-5g/개,ACYCLOVIR | PARAFFIN_PETROLEUM,2,36
NAME::ITEM_6af93bb66189be4de20d,베스타제당의정(동아제약(주))-1정 | 베스타제당의정(동아제약(주))-1정(보훈급여),MICROBIAL_FUNGAL_ENZYME | PANCREATIN_ANIMAL_ENZYME,2,36
NAME::ITEM_da4d4090f1c8dfd36cf7,임팩타민파워정 | 종합비타민영양제,VITAMIN_B_COMPLEX | VITAMIN_SYNTHETIC_RAWMATERIAL,2,36
NAME::ITEM_0f81a0654714c230e341,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_7162e1ace10afa09332e,트윈히트정40/5밀리그램_(1정)((주)킵스바이오파마)-1정 | 트윈히트정40/5밀리그램_(1정)((주)한국글로벌제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_d3793a8ddb196e1b4878,케바논겔(케토프로펜)_(1.5g/50g)(대화제약(주))-50g/개,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,36
NAME::ITEM_49a99434e2ef3f6d3442,텔미로플러스정40/12.5mg | 텔미로플러스정40/12.5mg_(1정)((주)제뉴파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_5495bf6eb27dd224d14f,글로게이트정(알마게이트)((주)한국글로벌제약)-1정 | 글로게이트정(알마게이트)_(0.5g/1정)((주)킵스바이오파마)-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,36
NAME::ITEM_b01c4908365e4e2ceb75,메디소루정(메틸프레드니솔론)(한올바이오파마(주))-1정 | 메디소루정(메틸프레드니솔론)_(4mg/1정)(한올바이오파마(주))-1정,METHYLPREDNISOLONE | PARAFFIN_PETROLEUM,2,36
NAME::ITEM_26ee2093477d247b40a1,396/지엠정2/500밀리그램/씨트리 | 지엠정2/500밀리그램((주)씨트리)-1정 | 지엠정2/500밀리그램_(1정)((주)메디포럼제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_538585b2bf39eabb6213,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_993d6de010d81fc22ff7,어린이타이레놀현탁액_(3.2g/100mL)((주)한국얀센)-100(1)mL/병 | 어린이타이레놀현탁액_(3.2g/100mL)((주)한국존슨앤드존슨)-100(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,36
NAME::ITEM_94bb02c9a8e2112a5b76,올편제에스정(1정)(한국프라임제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_9550e5fe419812e6215b,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_583212c198a7fe078b78,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_fc9e701383f2b1887634,훼너지캡슐(1캡슐)((주)팜젠사이언스)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_aefe5f996a3ab9b6ccb0,글로게이트정(알마게이트)((주)한국글로벌제약)-1정 | 글로게이트정(알마게이트)_(0.5g/1정)((주)킵스바이오파마)-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,36
NAME::ITEM_50274f10f0fe7bb84745,396/지엠정2/500밀리그램/씨트리 | 지엠정2/500밀리그램((주)씨트리)-1정 | 지엠정2/500밀리그램_(1정)((주)메디포럼제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_24b74613b83eefc03287,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_ac9b88f96fb644b1774c,텔미로플러스정40/12.5mg | 텔미로플러스정40/12.5mg_(1정)((주)제뉴파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_abed5d3157de292daf53,메디소루정(메틸프레드니솔론)(한올바이오파마(주))-1정 | 메디소루정(메틸프레드니솔론)_(4mg/1정)(한올바이오파마(주))-1정,METHYLPREDNISOLONE | PARAFFIN_PETROLEUM,2,36
NAME::ITEM_9e5c7e977935d852d90b,396/지엠정2/500밀리그램/씨트리 | 지엠정2/500밀리그램((주)씨트리)-1정 | 지엠정2/500밀리그램_(1정)((주)메디포럼제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,36
NAME::ITEM_01e227e5c6b8caf8dbbf,어린이타이레놀현탁액_(3.2g/100mL)((주)한국얀센)-100(1)mL/병 | 어린이타이레놀현탁액_(3.2g/100mL)((주)한국존슨앤드존슨)-100(1)mL/병,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,36
NAME::ITEM_006eb62a0129a4fbf560,(AI)인플루엔자 0.5ml | 인플루엔자 0.5ml | 인플루엔자 0.5ml(그외무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE | MATERIAL_UNSPECIFIED,3,36
NAME::ITEM_7a497d3130439a290131,임산부영양제 | 임산부영양제(철분) | 임산부영양제(철분제),IRON_MINERAL_COMPOUND | VITAMIN_SYNTHETIC_RAWMATERIAL,2,35
NAME::ITEM_b1425327e8b2ede88b3c,임산부영양제 | 임산부영양제(철분) | 임산부영양제(철분제),IRON_MINERAL_COMPOUND | VITAMIN_SYNTHETIC_RAWMATERIAL,2,35
NAME::ITEM_67b00f120028999a0cce,알마겐정500밀리그램(알마게이트)_(0.5g/1정)(한국신텍스제약(주))-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,34
NAME::ITEM_7cc4d007e5d5becb1c3e,장티푸스 (0.5mL 무료) | 장티푸스 0.5ml | 장티푸스(VI주사)무료,MATERIAL_UNSPECIFIED | PHARMA_API_GENERIC,2,34
NAME::ITEM_68dd76b179c10ad2b93f,포시가정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)(한국아스트라제네카(주))-1정 | 포시가정10밀리그램(한국아스트라제네카(주))-1정,ALUMINUM | DAPAGLIFLOZIN | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,34
NAME::ITEM_11b4516eee5c80c8da81,라벨리아크림(모메타손푸로에이트)_(20mg/20g)(태극제약(주))-20g/개,MOMETASONE_FUROATE | PARAFFIN_PETROLEUM,2,34
NAME::ITEM_f46d3049f0edb669a590,대상포진 | 대상포진 0.5ml (도무료) | 대상포진 생백신,MATERIAL_UNSPECIFIED | PHARMA_API_GENERIC,2,34
NAME::ITEM_b8993579a06c007e071b,인플루엔자 0.5ml(지자체 무료) | 인플루엔자 0.5ml-AI용 | 인플루엔자(0.5mL 무료),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,34
NAME::ITEM_91ce2a4274fea2d59065,포시가정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)(한국아스트라제네카(주))-1정 | 포시가정10밀리그램(한국아스트라제네카(주))-1정,ALUMINUM | DAPAGLIFLOZIN | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,34
NAME::ITEM_9420374e5340b2c0d784,에스겔(케토프로펜)_(1.5g/50g)(알리코제약(주))-50g/개,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,33
NAME::ITEM_93e95132a8521da4c869,텔미콜플러스정40/12.5밀리그램_(1정)((유)한풍제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_2be44c58ea4226668bf0,어린이타이레놀산160밀리그램(아세트아미노펜)(0177778g/0304g)(한국존슨앤드존슨판매(유))-304mg/포,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,33
NAME::ITEM_c221f9eddba3b0c5f647,유영아스피린장용정100mg((주)유영제약)-1정,ALUMINUM | ASPIRIN | POLYPROPYLENE_PP,3,33
NAME::ITEM_ef138e5dc0b3b0926e8f,쎄렉스타캡슐200mg(세레콕시브)_(0.2g/1캡슐)((주)이든파마)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,33
NAME::ITEM_2fdf2460f09dc01a36c5,트윈하이정80/5밀리그램_(1정)((주)제뉴파마)-1정 | 트윈하이정80/5밀리그램_(1정)(콜마파마(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_d052dd5c2d58fb0ca281,시푸로겔3%(케토프로펜)_(1.5g/50g)(삼진제약(주))-50g/개,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,33
NAME::ITEM_46382f10f7fc057f826a,젠타졸정(알벤다졸),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_6e2133d78bea29c3cf09,에페론정 | 에페론정(염산에페리손)((주)넥스팜코리아)-1정,ALUMINUM | EPERISONE | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,33
NAME::ITEM_6a119aacbf8e2641e251,에페론정 | 에페론정(염산에페리손)((주)넥스팜코리아)-1정,ALUMINUM | EPERISONE | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,33
NAME::ITEM_0d45aeacde2367e32b90,화록소정(록소프로펜나트륨수화물)(화일약품(주))-1정 | 화록소정(록소프로펜나트륨수화물)_(68.1mg/1정)(화일약품(주))-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,33
NAME::ITEM_78cb1e72b2863836add8,이알펜8시간서방정(아세트아미노펜)_(0.65g/1정)((주)경보제약)-1정,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,33
NAME::ITEM_d33c8576839a366244a6,트윈하이정80/5밀리그램_(1정)((주)제뉴파마)-1정 | 트윈하이정80/5밀리그램_(1정)(콜마파마(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_f78b1fb2ef8b3f38458b,아포낙정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_24325a35f2cef2770703,폴엔정(신일제약)-30정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_27befc9308dc6c378b19,화록소정(록소프로펜나트륨수화물)(화일약품(주))-1정 | 화록소정(록소프로펜나트륨수화물)_(68.1mg/1정)(화일약품(주))-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,33
NAME::ITEM_064815943719f2fb2a50,세비카에이치씨티정5/40/12.5밀리그램-1정 | 세비카에이치씨티정5/40/12.5밀리그램_(1정)(한국다이이찌산쿄(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_52d505453e08521fcede,리센플러스정 | 리센플러스정((주)대웅제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_43448eecb6c495d6b9b6,쎌레코캡슐(세레콕시브)_(0.2g/1캡슐)((주)팜젠사이언스)-1캡슐 | 쎌레코캡슐(세레콕시브)_(0.2g/1캡슐)(우리들제약(주))-1캡슐 | 쎌레코캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)((주)팜젠사이언스)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,33
NAME::ITEM_0797820dc7876339ec96,트윈하이정80/5밀리그램_(1정)((주)제뉴파마)-1정 | 트윈하이정80/5밀리그램_(1정)(콜마파마(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_3f7eb60f1ce4bbdefa55,크바젯정10/5밀리그램_(1정)((주)팜젠사이언스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,33
NAME::ITEM_c9e417f250664dcd2406,로닌정(록소프로펜나트륨수화물)((주)테라젠이텍스)-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,33
NAME::ITEM_6411efb16b660b135911,쎌레코캡슐(세레콕시브)_(0.2g/1캡슐)((주)팜젠사이언스)-1캡슐 | 쎌레코캡슐(세레콕시브)_(0.2g/1캡슐)(우리들제약(주))-1캡슐 | 쎌레코캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)((주)팜젠사이언스)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,33
