segment_type,segment_value,model,N,ACTUAL_SUM,PREDICTION_SUM,MAE,RMSE,RMSLE,MAPE,SMAPE,WAPE,BIAS,BIAS_PCT,ZERO_ACTUAL_RATE
item_group_id_candidate,LAB_REAGENT,stock_model_d_module_c_pred,12482,685675.96,722150.9020735128,14.265350126098737,55.52830452241879,0.6688374203763795,149.93934028278255,123.85869870341774,25.9685493821257,2.9222033386887296,5.319559704778453,47.69267745553597
item_group_id_candidate,LAB_REAGENT,stock_model_a_usage_tweedie_pred,12482,685675.96,723690.0012985659,14.33529972824337,55.553623236670354,0.6665266886253902,147.7594907042344,123.72864600938944,26.09588517700602,3.0455088366099967,5.544024220794604,47.69267745553597
item_group_id_candidate,LAB_REAGENT,stock_model_c_news_commodity_pred,12482,685675.96,723354.2260005582,14.345583253661994,55.79452559573578,0.6670289121038858,148.7501188940634,123.77947030838041,26.11460523892496,3.0186080756736247,5.49505425282203,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_rolling_median_3_pred,12482,685675.96,712605.1,14.886627143086045,57.9812396982507,0.6806923751098767,124.1905202481525,60.30488619765756,27.099517970558573,2.1574379105912516,3.9273857581356673,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_rolling_mean_3_pred,12482,685675.96,727016.60042992,14.93681933895209,56.82603740370636,0.6717104956119793,139.48472116441033,60.177128229496034,27.190887513221256,3.3120205439769266,6.029180376969911,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_rolling_mean_6_pred,12482,685675.96,732944.30130816,15.377248281023874,58.252110446843226,0.6948423577570393,151.2534980334959,61.69945685682033,27.99264145759755,3.786920470129787,6.893685073654907,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_last_month_pred,12482,685675.96,718588.61,15.660502323345618,62.207762782989306,0.687386116170108,135.97071624311064,61.48421038447647,28.50827525001752,2.6368090049671524,4.800029739995555,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_expanding_mean_pred,12482,685675.96,704012.4324970499,16.22603171363804,61.92535865389874,0.7359138508853494,158.88104750197328,64.57781567662589,29.53776122610891,1.469033207582919,2.6742183723416453,47.69267745553597
item_group_id_candidate,LAB_REAGENT,baseline_same_month_last_year_pred,12482,685675.96,676675.11,20.199718795064893,117.64078731951459,0.8211065202904533,166.45359862351793,70.73877546196594,36.771435008455015,-0.7211063932062168,-1.3126973271747748,47.69267745553597
item_group_id_candidate,MED_INJECT,stock_model_a_usage_only_pred,16657,219979.762,198384.64760954402,5.27670838631339,16.55745050215403,0.6294136769504708,82.65078898741291,62.51860829493141,39.95555354352195,-1.2964588095368923,-9.816864148828369,8.068679834303897
item_group_id_candidate,MED_INJECT,temporal_ensemble_pred,16657,219979.762,216748.47607323554,5.476326981999413,15.717213780001392,0.6722057323938,108.52764167583948,65.77362855818404,41.46707756651006,-0.19398966961424297,-1.4689014559277742,8.068679834303897
item_group_id_candidate,MED_INJECT,predicted_usage,16657,219979.762,216748.47607323554,5.476326981999413,15.717213780001392,0.6722057323938,108.52764167583948,65.77362855818404,41.46707756651006,-0.19398966961424297,-1.4689014559277742,8.068679834303897
item_group_id_candidate,MED_INJECT,stock_model_c_news_commodity_pred,16657,219979.762,224964.53894718838,5.674608823978058,15.675066816135871,0.706734737409378,123.03777778683218,69.05081005961222,42.968479609957264,0.29926018774019136,2.2660161561536714,8.068679834303897
