standard_item_key,item_name,raw_material_meta_code,raw_material_risk_meta_code,demand_risk_meta_code,mapping_weight,exposure_score,source_rows,review_status,mapping_version
NAME::ITEM_f9342bbca975f64160ef,락토에이트(영양제),VITAMIN_SYNTHETIC_RAWMATERIAL,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f936204c19910e375c77,탐스프로서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)((주)한국파비스제약)-1정,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f937ca8c8a0b2ac81953,헤모퀸골드엠캡슐(경남제약),IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,125,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f947daaa6ef97d91c0d7,젝스트프리필드펜주150마이크로그램(에피네프린타르타르산염)_(0.27285mg/1펜)(비엘엔에이치(주))-1펜,EPINEPHRINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f95e1ba4e743bad4e715,바르반정160mg(발사르탄)_(0.16g/1정)(우리들제약(주))-1정,VALSARTAN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f963bbf8bc2c6454485f,뉴펜스탑카타플라스마(펠비낙)(8X12cm2/1매)((주)티디에스팜)-1매,FELBINAC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9752016e1e13865dbbe,키즈날린패취0.5밀리그램(툴로부테롤)_(1.6X1.6cm2/1매)(이연제약(주))-1매,TULOBUTEROL,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f983960938ad73558986,신일폴산정_(임신준비),FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,131,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f98cd5836ca07eda7e15,후시딘연고(동화약품공업)-5g,FUSIDIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,269,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f98e1b288e939d75bed4,BCG 1.0ml,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f99367a6bd7b648504ab,마이니 철분 플러스,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,67,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9aee5cc824517730083,아로나민골드,VITAMIN_B_COMPLEX,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9b67600b47910d36dce,암베스크정5mg(암로디핀베실산염)_(6.944mg/1정)((주)보령바이오파마)-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9bd61c8ac1569bdfaa8,레보플로정(레보플록사신수화물)_(0.1g/1정)((주)이든파마)-1정,LEVOFLOXACIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9c8486a28ef63c33dd1,에스트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)(삼진제약(주))-1정,HERBAL_MATERIAL_MULTISOURCE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.5,0.5,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9e745108a414f57024c,비씨모르핀황산염수화물주사10mg((주)비씨월드제약)-1mL/앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_f9f3c11c6fef9f680c9e,히루안플러스주(LG화학)-2mL/관,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa0a49d062925d97bf7b,텔미린정40밀리그램(텔미사르탄)_(40mg/1정)(한국프라임제약(주))-1정,TELMISARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,19,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa10682310bd57c3dbfa,아클란정375밀리그램_(1정)(동국제약(주))-1정,AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,39,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa1505008e6563138926,삼아케토티펜시럽(케토티펜푸마르산염)_(0.1g/500mL)(삼아제약(주))-500(1)mL/병,KETOTIFEN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa160120a4ca6aa84c1b,레복사신점안액0.5%(레보플록사신수화물)_(25mg/5mL)(한미약품(주))-5mL/병,LEVOFLOXACIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa1cd27551512abe11c1,테라조정(테라조신염산염수화물)((주)이든파마)-1정,TERAZOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa486e0929efaa668dc6,쿠폰(양수검사),MIXED_MATERIAL_NOT_SINGLE,NOT_APPLICABLE,NOT_APPLICABLE,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa5be0ea72479f963130,후시딘크림 10g,FUSIDIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,9,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa865846c1a06757d437,테디엠메트서방정10/500밀리그램_(1정)(동화약품(주))-1정,TENELIGLIPTIN_METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa8b6608dd1183b5300a,스카이조스터주 0.5mL/병,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa8ec8c15ab1168ade29,환인날트렉손정25밀리그램(날트렉손염산염)_(25mg/1정)(환인제약(주))-1정,NALTREXONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa901237e34bac776f01,마운자로프리필드펜주 2.5mg/0.5mL (한국릴리),PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa9175ed9860567b6b94,라보리드정(레보설피리드)(메딕스제약(주))-1정,LEVOSULPIRIDE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa95f3d02920f9c6025e,트리젤주(메트로니다졸)_(0.5g/100mL/백)(제이더블유중외제약(주))-100mL/백,METRONIDAZOLE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fa9f4a8a8c56f137dda4,가바페닌캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐)(한미약품(주))-1캡슐,GABAPENTIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fab21bca56073822dfe7,bepotastine besilate 10mg (타리온정)_원내,IMMUNOASSAY_REAGENT_LATEX,PRECIOUS_METAL_COMPONENT_DEPENDENCY,CHRONIC_DISEASE_STRUCTURAL_TREND;INFECTIOUS_DISEASE_OUTBREAK,0.5,0.5,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fab9508065161245d614,b형헤모필루스,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,18,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fac15f555f3727978ee0,라블론서방정50밀리그램(미라베그론)_(50mg/1정)(경동제약(주))-1정,MIRABEGRON,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_face2dd1924bcdc06e17,칼시맥스정_(1정)(한국신텍스제약(주))-1정,CALCIUM_VITAMIN_D,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fad678a587e14a304b49,한타박스(0.5ml)-무료,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,9,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fafe92fb19102bda7076,"크라목신듀오건조시럽[아목시실린·클라불란산칼륨(7:1)](수출명:SHINACIN Duo dry syrup,ATADAR Duo Dry syrup)_(50mL)(신풍제약(주))-50(1)mL/병",AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb0c05bf7c4c38e567c3,딤세프주1그램(세프타지딤수화물)(수출명:딤제프주1그램)_(1g/1병)((주)종근당)-1병,CEFTAZIDIME,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb0d157db3eca9672bf0,세비살탄정 5/20밀리그램(동아에스티(주))-1정,OLMESARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb0ff2ebec1f46666d6a,엽산제(임신전),FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,81,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb347223c4d259904490,데카르탄정8밀리그램(칸데사르탄실렉세틸)_(8mg/1정)(삼익제약(주))-1정,CANDESARTAN_CILEXETIL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb37f89e3c4526b1931f,액토스정15밀리그램(피오글리타존염산염)_(16.53mg/1정)((주)셀트리온제약)-1정,PIOGLITAZONE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,17,pending,material-standard-axis-v1-pending-review
NAME::ITEM_fb494ed884158e27a1ff,키도라제정(스트렙토키나제·스트렙토도르나제)(한국휴텍스제약(주))-1정,STREPTOKINASE_STREPTODORNASE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,5,pending,material-standard-axis-v1-pending-review
