물품코드,물품명,sample_size,raw_median_days,credibility,review_period_days
USE0000782,EL HIV COM PT,9,31.0,0.7373849397414085,49.6
USE0000783,EL anti-HCV,9,30.0,0.7373849397414085,48.9
USE0000783,IGRA튜브(진공채혈관),7,69.0,0.6859185028929208,79.4
USE0000783,S-S Agar Plate (50plate),7,91.0,0.6859185028929208,94.5
USE0000783,Syphilis 3.0,5,81.0,0.609362685123064,89.2
USE0000784,EL HAV IgM,8,65.0,0.713948244582345,75.6
USE0000784,EL RUB Ig G,7,54.0,0.6859185028929208,69.1
USE0000784,TM생배지,5,92.0,0.609362685123064,95.9
USE0000784,불소도포 바니쉬,5,140.0,0.609362685123064,125.2
USE0000785,EL RUB Ig M,7,54.0,0.6859185028929208,69.1
USE0000785,활동량계(AI-IOT사업용),5,119.0,0.609362685123064,112.4
USE0000786,XPT HAV Total,12,42.0,0.7891988132134214,54.6
USE0000787,EL FT4,5,64.0,0.609362685123064,78.8
USE0000787,EL Rubella IgG,7,84.0,0.6859185028929208,89.7
USE0000787,XPT HAV IgM,11,49.0,0.7743591917034056,61.0
USE0000788,EL Rubella IgM,7,84.0,0.6859185028929208,89.7
USE0000788,Rubella IgG,9,66.0,0.7373849397414085,75.5
USE0000788,체중계,6,96.0,0.6517988434649009,98.1
USE0000788,혈당스틱,8,73.5,0.713948244582345,81.7
USE0000789,Rubella IgM,9,66.0,0.7373849397414085,75.5
USE0000789,비타민D,8,83.0,0.713948244582345,88.4
USE0000790,vacutainer(SST 5ml)(100ea/통),5,122.0,0.609362685123064,114.2
USE0000791,불소바니쉬,8,52.5,0.713948244582345,66.7
USE0000792,HBs Ag,6,87.5,0.6517988434649009,92.5
USE0000792,Universal diluent,5,82.0,0.609362685123064,89.8
USE0000792,미러(플라스틱),5,79.0,0.609362685123064,88.0
USE0000793,Anti-HBs,6,87.5,0.6517988434649009,92.5
USE0000793,구강용품-고학년용,6,87.0,0.6517988434649009,92.2
USE0000793,삐콤정,8,68.5,0.713948244582345,78.1
USE0000793,어린이칫솔,6,60.0,0.6517988434649009,74.6
USE0000793,유산균,5,76.0,0.609362685123064,86.2
USE0000794,HbA1C,19,32.0,0.8556518088714926,42.1
USE0000795,양말세트,5,72.0,0.609362685123064,83.7
USE0000795,폴산정,7,37.0,0.6859185028929208,57.4
USE0000796,HDL cholesterol,8,76.5,0.713948244582345,83.8
USE0000796,VIDAS HIV DUO,7,86.0,0.6859185028929208,91.0
USE0000797,LDL cholesterol,10,60.5,0.757272044090506,70.6
USE0000797,Urine Stick,7,96.0,0.6859185028929208,97.9
USE0000797,종이컵1줄(50개),5,99.0,0.609362685123064,100.2
USE0000798,삐콤씨,7,70.0,0.6859185028929208,80.1
USE0000800,BD MAX CT/GC/TV(24T),7,44.0,0.6859185028929208,62.2
USE0000800,임산부 주차 표지,6,124.5,0.6517988434649009,116.7
USE0000801,BD MAX Cartridge(24T*24개),7,44.0,0.6859185028929208,62.2
USE0000801,알콜스왑,6,84.0,0.6517988434649009,90.3
USE0000801,임산부 주차증,7,93.0,0.6859185028929208,95.8
USE0000801,혈당스트립(아큐체크),6,77.5,0.6517988434649009,86.0
USE0000802,불소바니쉬,7,62.0,0.6859185028929208,74.6
USE0000802,써지코튼,8,83.5,0.713948244582345,88.8
USE0000803,목면봉,5,87.0,0.609362685123064,92.9
USE0000805,케펜텍플라스타(6매/포)-방문,6,69.0,0.6517988434649009,80.5
USE0000806,고막체온계,10,58.0,0.757272044090506,68.7
USE0000806,에피네프린(주),9,3.0,0.7373849397414085,29.0
USE0000808,Afinion HbA1C,10,48.0,0.757272044090506,61.1
USE0000808,BD Max CT/GC/TV,6,40.0,0.6517988434649009,61.6
USE0000808,KF94 마스크,5,83.0,0.609362685123064,90.4
USE0000808,글러브 #XS,6,105.5,0.6517988434649009,104.3
USE0000808,한방파스,6,99.0,0.6517988434649009,100.0
USE0000810,BD MAX UVE Sample Buffer Tube,6,72.0,0.6517988434649009,82.4
USE0000810,임산부 배려 엠블럼,6,38.5,0.6517988434649009,60.6
USE0000810,혈당스틱,7,109.0,0.6859185028929208,106.8
USE0000811,BD MAX UVE Sample Buffer tube,5,48.0,0.609362685123064,69.1
USE0000814,만성질환대여품(혈당스틱),6,51.5,0.6517988434649009,69.1
USE0000814,바디로션,5,88.0,0.609362685123064,93.5
USE0000814,혈당란셋(대여용),8,60.5,0.713948244582345,72.4
USE0000815,S.S(생배지) 1BOX=50S,6,107.0,0.6517988434649009,105.3
USE0000815,말라리아 항원진단 kit,6,33.5,0.6517988434649009,57.4
USE0000815,혈당체크스틱,7,100.0,0.6859185028929208,100.6
USE0000816,킴와이프스,5,89.0,0.609362685123064,94.1
USE0000817,기저귀대형(테이프형),10,24.5,0.757272044090506,43.3
USE0000818,당화혈색소 키트,7,34.0,0.6859185028929208,55.4
USE0000818,불소바니쉬,5,59.0,0.609362685123064,75.8
USE0000819,후시딘연고(5g),6,81.0,0.6517988434649009,88.3
USE0000821,마약 검사 kit,10,27.0,0.757272044090506,45.2
USE0000821,알콜솜,6,121.5,0.6517988434649009,114.7
USE0000821,혈당스틱,5,104.0,0.609362685123064,103.2
USE0000822,기저귀대형(팬티형),6,94.5,0.6517988434649009,97.1
USE0000822,뉴클린스왑(개별포장),10,45.0,0.757272044090506,58.8
USE0000822,면역 RPR sol (매독),5,90.0,0.609362685123064,94.7
USE0000823,DOA-6,6,86.0,0.6517988434649009,91.6
USE0000823,패드,7,105.0,0.6859185028929208,104.1
USE0000824,요실금팬티(9개/팩)-여성용,8,52.0,0.713948244582345,66.3
USE0000824,탄력붕대(3인치),5,119.0,0.609362685123064,112.4
USE0000825,요실금팬티(8개/팩)-남성용,8,54.0,0.713948244582345,67.7
USE0000826,미생물: 튜브면봉(보건증용),5,102.0,0.609362685123064,102.0
USE0000826,요실금팬티 (8팩/box),5,107.0,0.609362685123064,105.0
USE0000827,AR.Wash buffer ,5,94.0,0.609362685123064,97.1
USE0000827,Lipidocare lipid strip,5,105.0,0.609362685123064,103.8
USE0000827,MacConkey agar,6,44.5,0.6517988434649009,64.5
USE0000828,EL HIV(100T),6,67.0,0.6517988434649009,79.2
USE0000828,깔개,6,78.5,0.6517988434649009,86.7
USE0000829,알콜솜,7,87.0,0.6859185028929208,91.7
USE0000830,AR.CEA,5,94.0,0.609362685123064,97.1
USE0000830,EL PRO CELL(6*380ml),5,87.0,0.609362685123064,92.9
USE0000830,당화혈색소 측정카트리지(측정용),12,54.5,0.7891988132134214,64.5
USE0000830,알콜솜,6,44.0,0.6517988434649009,64.2
USE0000831,EL CLEAN CELL(6*380ml),5,87.0,0.609362685123064,92.9
USE0000831,미생물: SS 평판배지,5,102.0,0.609362685123064,102.0
USE0000831,불소바니쉬,8,47.0,0.713948244582345,62.7
USE0000831,콜레스테롤스틱3구,8,68.5,0.713948244582345,78.1
USE0000833,Cell-clean,6,88.0,0.6517988434649009,92.9
USE0000833,안심드림박스(안전한출산사업단),11,64.0,0.7743591917034056,72.6
USE0000834,SS agar,6,48.0,0.6517988434649009,66.8
USE0000834,혈당측정기,12,20.0,0.7891988132134214,37.3
USE0000835,틀니세정제(12정),5,23.0,0.609362685123064,53.9
USE0000835,혈당스틱,7,62.0,0.6859185028929208,74.6
USE0000836,EL SYPHILIS(100T),5,87.0,0.609362685123064,92.9
USE0000837,자일리톨 껌,8,76.5,0.713948244582345,83.8
USE0000838,AST(cobas),10,64.5,0.757272044090506,73.6
USE0000838,Affinion HbA1C ,11,43.0,0.7743591917034056,56.3
USE0000838,글러브(라텍스) L,5,154.0,0.609362685123064,133.7
USE0000838,혈압기,5,43.0,0.609362685123064,66.0
USE0000839,ALT(cobas),11,55.0,0.7743591917034056,65.6
USE0000839,기저귀(요실금패드),5,118.0,0.609362685123064,111.7
USE0000839,뉴하이콜(알콜솜),7,60.0,0.6859185028929208,73.2
USE0000840,뉴케어데이밀,6,82.5,0.6517988434649009,89.3
USE0000840,소변 urine combur 4단,5,111.0,0.609362685123064,107.5
USE0000840,수송 배지,6,99.0,0.6517988434649009,100.0
USE0000840,요실금팬티(여성용),8,66.0,0.713948244582345,76.3
USE0000841,HbA1c,6,91.5,0.6517988434649009,95.2
USE0000841,요실금팬티(남성용),5,100.0,0.609362685123064,100.8
USE0000843,(세균) 수송배지,5,74.0,0.609362685123064,84.9
USE0000843,T-cholesterol(cobas),10,59.0,0.757272044090506,69.4
USE0000844,AR.T3,6,65.0,0.6517988434649009,77.9
USE0000844,HDL-Cholesterol(cobas),9,67.0,0.7373849397414085,76.2
USE0000844,속기저귀 ,11,52.0,0.7743591917034056,63.3
USE0000844,혈당스틱Mentor,7,116.0,0.6859185028929208,111.6
USE0000845,LDL-Cholesterol(cobas),8,63.0,0.713948244582345,74.2
USE0000845,glucose stick,8,43.5,0.713948244582345,60.2
USE0000845,삐콤.씨,5,92.0,0.609362685123064,95.9
USE0000845,실버웰,9,16.0,0.7373849397414085,38.6
USE0000846,Creatinine(cobas),6,97.5,0.6517988434649009,99.1
USE0000846,Vacutte(gel),5,122.0,0.609362685123064,114.2
USE0000847,cell pack,9,43.0,0.7373849397414085,58.5
USE0000848,AR.TSH,5,94.0,0.609362685123064,97.1
USE0000848,한방파스,10,22.5,0.757272044090506,41.8
USE0000849,Triglyceride(cobas),9,69.0,0.7373849397414085,77.7
USE0000849,클라미디어,5,91.0,0.609362685123064,95.3
USE0000850,(당감)건강_알콜솜,19,21.0,0.8556518088714926,32.7
USE0000850,(조기검진)구강세트,7,84.0,0.6859185028929208,89.7
USE0000850,BUN(cobas),6,93.5,0.6517988434649009,96.5
USE0000850,주사기5mL(21G*100's),6,92.5,0.6517988434649009,95.8
USE0000851,(당감)건강_란셋30G(100개입),18,20.5,0.8488446318075722,32.8
USE0000851,HbA1c(alere)-15T,5,66.0,0.609362685123064,80.1
USE0000851,LABGEO PT10 Lipid Test 5,7,91.0,0.6859185028929208,94.5
USE0000851,Uric Acid(cobas),5,115.0,0.609362685123064,109.9
USE0000851,파스,8,43.0,0.713948244582345,59.9
USE0000852,(당감)건강_혈당스틱,19,21.0,0.8556518088714926,32.7
USE0000853,GGT(cobas),7,77.0,0.6859185028929208,84.9
USE0000853,모자보건사업안내책자,6,33.5,0.6517988434649009,57.4
USE0000853,알콜솜,7,71.0,0.6859185028929208,80.7
USE0000854,Cell pack DCL,11,57.0,0.7743591917034056,67.2
USE0000854,니트릴장갑,6,63.5,0.6517988434649009,76.9
USE0000854,영양제,7,36.0,0.6859185028929208,56.7
USE0000855,HbA1c,13,41.0,0.8022069811890467,53.1
USE0000855,Lysercell WDF,6,119.5,0.6517988434649009,113.4
USE0000855,Signal Regent Pack,11,31.0,0.7743591917034056,47.0
USE0000856,"XN Check 1,2,3",7,71.0,0.6859185028929208,80.7
USE0000857,Vitros HIV Combo Reagent pack,8,46.0,0.713948244582345,62.0
USE0000857,칫솔(성인용),5,93.0,0.609362685123064,96.5
USE0000858,Cell pack DCL,6,91.0,0.6517988434649009,94.8
USE0000858,Lyser Cell WDF 2L,6,95.5,0.6517988434649009,97.8
USE0000858,밤부 베베 손수건,5,33.0,0.609362685123064,60.0
USE0000859,Cell Pack 10L,6,90.5,0.6517988434649009,94.5
USE0000859,XN check 1.2.3,8,82.5,0.713948244582345,88.1
USE0000859,물티슈(80매/캡형),6,17.0,0.6517988434649009,46.6
USE0000859,임신부 위생용품 세트,7,83.0,0.6859185028929208,89.0
USE0000859,혈당검사지,5,219.0,0.609362685123064,173.3
USE0000860,덴탈 마스크,6,88.5,0.6517988434649009,93.2
USE0000860,운송배지,14,33.0,0.8137030369094728,45.9
USE0000861,소변스틱(10종),6,91.5,0.6517988434649009,95.2
USE0000862,AR.HIV Combo,6,47.5,0.6517988434649009,66.5
USE0000862,소변스틱(3종),5,103.0,0.609362685123064,102.6
USE0000862,종이컵,6,91.0,0.6517988434649009,94.8
USE0000863,KIA생배지,8,64.5,0.713948244582345,75.2
USE0000864,HbA1c,6,129.0,0.6517988434649009,119.6
USE0000864,R-NaOH-D cassette,6,88.0,0.6517988434649009,92.9
USE0000864,보습크림(임신축하선물),15,42.0,0.8239361571668503,52.6
USE0000865,AR.Rubella lgM ,7,70.0,0.6859185028929208,80.1
USE0000865,주사기 1회용 멸균(5cc),5,72.0,0.609362685123064,83.7
USE0000865,한방파스,6,103.0,0.6517988434649009,102.7
USE0000866,R-Ecotergent cobas c311 cassette,7,63.0,0.6859185028929208,75.2
USE0000867,본깁스 단하지(M),10,41.5,0.757272044090506,56.2
USE0000867,불소바니쉬,11,36.0,0.7743591917034056,50.9
USE0000867,스킨코튼플러스(200매),13,37.0,0.8022069811890467,49.9
USE0000868,(가야1)란셋 30G(100개입),17,31.0,0.841363653406724,42.3
USE0000868,AR.Rubella lgG ,7,70.0,0.6859185028929208,80.1
USE0000868,고지혈증스틱,14,81.0,0.8137030369094728,84.9
USE0000868,보중익기탕,6,91.0,0.6517988434649009,94.8
USE0000869,(가야1)알콜솜,18,32.0,0.8488446318075722,42.6
USE0000869,혈당검사지(SD GOLD CHECK),7,89.0,0.6859185028929208,93.1
USE0000870,(가야1)혈당스틱,16,32.0,0.8331036212313633,43.7
USE0000870,방문 파스,6,61.0,0.6517988434649009,75.3
USE0000870,임산부자동차표지,5,161.0,0.609362685123064,138.0
USE0000871,니코틴엘캔디(1mg),9,123.0,0.7373849397414085,117.5
USE0000872,(범천2)란셋30G,11,28.0,0.7743591917034056,44.7
USE0000872,AR.Substrate,7,66.0,0.6859185028929208,77.3
USE0000872,NAOH D Cassette(cobas),6,101.0,0.6517988434649009,101.3
USE0000872,은단(10g),7,55.0,0.6859185028929208,69.8
USE0000872,중구 임산부 건강관리물품,36,14.0,0.91824333662659,21.2
USE0000873,(범천2)알콜솜,13,36.0,0.8022069811890467,49.1
USE0000873,IV-수액세트(Y형),13,38.0,0.8022069811890467,50.7
USE0000873,알코올스폰지,5,42.0,0.609362685123064,65.4
USE0000873,자일리톨껌(무설탕껌),10,55.5,0.757272044090506,66.8
USE0000874,(범천2)혈당스틱,12,44.5,0.7891988132134214,56.6
USE0000875,결핵운반상자,29,7.0,0.900473070559491,16.5
USE0000876,NAOH D 1.8L(cobas),5,127.0,0.609362685123064,117.2
USE0000876,니코틴엘 TTS 10,7,77.0,0.6859185028929208,84.9
USE0000876,케토크린24플라스타,7,79.0,0.6859185028929208,86.2
USE0000877,(재가암)영양캔,6,76.5,0.6517988434649009,85.4
USE0000877,Cellpack DCL,6,81.0,0.6517988434649009,88.3
USE0000877,니코틴엘 TTS 20 ,7,77.0,0.6859185028929208,84.9
USE0000877,아이스팩,34,7.0,0.9138484425388861,15.2
USE0000877,풍진 IgM,5,153.0,0.609362685123064,133.1
USE0000878,SS 아가 플레이트,9,92.0,0.7373849397414085,94.6
USE0000878,니코틴엘 TTS 30,5,91.0,0.609362685123064,95.3
USE0000878,실버웰/30봉,5,104.0,0.609362685123064,103.2
USE0000878,풍진 IgG,5,153.0,0.609362685123064,133.1
USE0000879,ECO-D(ecotergent),7,49.0,0.6859185028929208,65.6
USE0000879,알콜솜(개별포장),7,103.0,0.6859185028929208,102.7
USE0000880,Cobas AST(GOT),5,104.0,0.609362685123064,103.2
USE0000880,알콜솜(200매),5,88.0,0.609362685123064,93.5
USE0000881,Cobas ALT(GPT),5,104.0,0.609362685123064,103.2
USE0000881,"XN-L Check control LV 1,2,3",8,83.5,0.713948244582345,88.8
USE0000882,Cobas ALP,7,72.0,0.6859185028929208,81.4
USE0000882,Syphilis 3.0,10,97.0,0.757272044090506,98.2
USE0000882,튼살크림,11,70.0,0.7743591917034056,77.2
USE0000883,Cobas GGT,7,70.0,0.6859185028929208,80.1
USE0000884,STANDARD F HbA1c,5,86.0,0.609362685123064,92.3
USE0000884,Syphilis Elecsys,7,76.0,0.6859185028929208,84.2
USE0000884,성인용 기저귀 팬티형 (중),6,111.5,0.6517988434649009,108.2
USE0000886,Cobas TP,5,104.0,0.609362685123064,103.2
USE0000886,HBs Ag(cobas),8,80.5,0.713948244582345,86.7
USE0000886,니코싸인,6,113.5,0.6517988434649009,109.5
USE0000886,일자형패드,5,55.0,0.609362685123064,73.4
USE0000886,틀니세정제(6개입),5,144.0,0.609362685123064,127.6
USE0000887,AFB(Carbol Fuchsin),7,63.0,0.6859185028929208,75.2
USE0000887,Anti-HBs(cobas),7,83.0,0.6859185028929208,89.0
USE0000887,Cobas ALB,5,104.0,0.609362685123064,103.2
USE0000888,AFB(Decolorizer),5,91.0,0.609362685123064,95.3
USE0000888,Cobas BILT,7,84.0,0.6859185028929208,89.7
USE0000888,LDX & Capiraly tube,10,52.0,0.757272044090506,64.1
USE0000888,SS-Diff medium,15,31.0,0.8239361571668503,43.5
USE0000889,AFB(Methylene Blue),5,91.0,0.609362685123064,95.3
USE0000889,Cobas LDH,6,94.0,0.6517988434649009,96.8
USE0000889,Influenza Ag A/B/A 25T,5,111.0,0.609362685123064,107.5
USE0000889,종이가방,7,23.0,0.6859185028929208,47.8
USE0000889,한방파스,6,76.0,0.6517988434649009,85.1
USE0000890,Cobas BUN,6,88.0,0.6517988434649009,92.9
USE0000890,HbA1C (당화혈색소),8,74.5,0.713948244582345,82.4
USE0000890,손세정제,6,32.0,0.6517988434649009,56.4
USE0000891,뉴케어 구수한 맛,9,58.0,0.7373849397414085,69.6
USE0000891,임펙트,11,43.0,0.7743591917034056,56.3
USE0000892,"온누리상품권(5천원),인센티브",6,25.0,0.6517988434649009,51.8
USE0000893,R-NAOHD cassette,5,68.0,0.609362685123064,81.3
USE0000894,Cell clean,5,93.0,0.609362685123064,96.5
USE0000894,R-ECO-D cassette,5,68.0,0.609362685123064,81.3
USE0000894,삐콤씨,17,43.0,0.841363653406724,52.4
USE0000894,파스,9,91.0,0.7373849397414085,93.9
USE0000895,ACCU-CHEK 혈당스틱,5,126.0,0.609362685123064,116.6
USE0000895,임신부 위생용품 세트,13,62.0,0.8022069811890467,69.9
USE0000896,(조호)일자 기저귀(화이트유),8,62.0,0.713948244582345,73.4
USE0000896,Sheath Rinse,5,81.0,0.609362685123064,89.2
USE0000896,일자형 기저귀,5,49.0,0.609362685123064,69.7
USE0000897,EZ Wash,6,88.0,0.6517988434649009,92.9
USE0000897,메디칼 밴드,5,83.0,0.609362685123064,90.4
USE0000898,Plaster / Tegaderm I.V,6,85.5,0.6517988434649009,91.2
USE0000899,R-HbA1c,7,63.0,0.6859185028929208,75.2
USE0000900,Access TSH,5,90.0,0.609362685123064,94.7
USE0000900,HbA1C,12,54.5,0.7891988132134214,64.5
USE0000900,면역 HIV(바이다스),6,94.0,0.6517988434649009,96.8
USE0000900,콜레스테롤검사지(3구),5,92.0,0.609362685123064,95.9
USE0000901,유축기 소모품,5,77.0,0.609362685123064,86.8
USE0000901,콜레스테롤스틱,5,93.0,0.609362685123064,96.5
USE0000902,HbA1C,8,64.0,0.713948244582345,74.9
USE0000902,콜레스테롤스틱(1구),8,90.5,0.713948244582345,93.8
USE0000903,알콜스폰지,7,97.0,0.6859185028929208,98.6
USE0000903,한방파스,6,76.5,0.6517988434649009,85.4
USE0000904,SS DIFF MEDIUM,11,59.0,0.7743591917034056,68.7
USE0000904,수면양말,7,31.0,0.6859185028929208,53.3
USE0000905,(당감)건강_콜레스테롤스틱,12,37.5,0.7891988132134214,51.1
USE0000905,LDL CHOLESTEROL,11,55.0,0.7743591917034056,65.6
USE0000906,24IV Catheter(24G),5,63.0,0.609362685123064,78.2
USE0000907,(맞춤형)한방파스,9,66.0,0.7373849397414085,75.5
USE0000907,파스,10,61.5,0.757272044090506,71.3
USE0000908,(맞춤형)일반파스,11,56.0,0.7743591917034056,66.4
USE0000908,일회용 드레싱 세트,6,43.0,0.6517988434649009,63.5
USE0000910,빈혈검사지/50T,6,19.0,0.6517988434649009,47.9
USE0000910,포비돈 스틱(2입/개),5,121.0,0.609362685123064,113.6
USE0000911,콜레스테롤스틱,7,97.0,0.6859185028929208,98.6
USE0000912,케토크린파스,5,45.0,0.609362685123064,67.3
USE0000912,혈당 검사지,5,142.0,0.609362685123064,126.4
USE0000913,Hemocue.Strip 50T,5,132.0,0.609362685123064,120.3
USE0000915,ASTJ 60,7,70.0,0.6859185028929208,80.1
USE0000915,소독티슈,8,69.0,0.713948244582345,78.4
USE0000916,ALTV 60,9,70.0,0.7373849397414085,78.4
USE0000916,CBC 정도관리물질,6,77.5,0.6517988434649009,86.0
USE0000916,[행동요법]비타민씨,6,75.0,0.6517988434649009,84.4
USE0000916,속싸개,8,63.5,0.713948244582345,74.5
USE0000918,(맞춤형)혈당지,5,109.0,0.609362685123064,106.3
USE0000918,(면역)HIV 정밀검사,5,29.0,0.609362685123064,57.5
USE0000918,BUN 60,5,131.0,0.609362685123064,119.7
USE0000918,파스(송아름),6,89.5,0.6517988434649009,93.9
USE0000918,혈당스틱(아큐첵)50T,5,61.0,0.609362685123064,77.0
USE0000919,BUN,5,98.0,0.609362685123064,99.6
USE0000919,CREA 60,7,84.0,0.6859185028929208,89.7
USE0000919,GGT,20,30.5,0.8618722942040995,40.4
USE0000919,[행동요법]임팩트,6,91.5,0.6517988434649009,95.2
USE0000919,영양제(삐콤씨정),8,72.0,0.713948244582345,80.6
USE0000920,SS agar,12,41.5,0.7891988132134214,54.3
USE0000920,T-Cholesterol,19,33.0,0.8556518088714926,43.0
USE0000920,홍보용 부채,8,17.5,0.713948244582345,41.7
USE0000921,(범천2)콜레스테롤스틱,5,103.0,0.609362685123064,102.6
USE0000921,BUN,19,33.0,0.8556518088714926,43.0
USE0000921,B형간염정밀검사항원시약(24카트리지),5,140.0,0.609362685123064,125.2
USE0000921,GLU 60,9,66.0,0.7373849397414085,75.5
USE0000921,GOT,7,86.0,0.6859185028929208,91.0
USE0000921,니코틴엘 2단계,12,37.0,0.7891988132134214,50.7
USE0000922,B형간염정밀검사항체시약(24카트리지),5,140.0,0.609362685123064,125.2
USE0000922,Creatinine,13,50.0,0.8022069811890467,60.3
USE0000922,GGT 50,8,68.0,0.713948244582345,77.7
USE0000922,GPT,7,86.0,0.6859185028929208,91.0
USE0000922,니코틴엘 3단계,7,52.0,0.6859185028929208,67.7
USE0000923,Uric Acid,11,57.0,0.7743591917034056,67.2
USE0000923,r-GT,5,167.0,0.609362685123064,141.6
USE0000924,T-G,18,36.0,0.8488446318075722,46.0
USE0000924,TP 50,6,97.5,0.6517988434649009,99.1
USE0000925,HDL,14,48.5,0.8137030369094728,58.5
USE0000925,TRIG 60,6,77.0,0.6517988434649009,85.7
USE0000926,HDL 60,6,108.5,0.6517988434649009,106.2
USE0000926,LDL,23,27.0,0.8776852485244809,36.2
USE0000926,T-Chol,7,86.0,0.6859185028929208,91.0
USE0000926,니코틴엘 껌,16,27.5,0.8331036212313633,39.9
USE0000927,Glucose,5,119.0,0.609362685123064,112.4
USE0000927,Na 50,6,95.0,0.6517988434649009,97.4
USE0000927,T-Bilirubin,17,36.0,0.841363653406724,46.5
USE0000927,TG,7,86.0,0.6859185028929208,91.0
USE0000927,니코틴엘 사탕,16,39.5,0.8331036212313633,49.9
USE0000927,로렌즈1mg,6,96.0,0.6517988434649009,98.1
USE0000928,K 50,5,84.0,0.609362685123064,91.0
USE0000928,혈당스틱,7,83.0,0.6859185028929208,89.0
USE0000929,Cl 50,5,131.0,0.609362685123064,119.7
USE0000929,HBs-Ag,22,27.0,0.8728325080109757,36.5
USE0000929,NaOH-D Cobas C,7,87.0,0.6859185028929208,91.7
